ingenio,zafra,semana,cana_molida_bruta,cana_molida_neta,superficie_cosechada,azucar_total,azucar_refinada,azucar_estandar,azucar_blanca_especial,azucar_mascabado,alcohol_96_producido,miel_final_85_brix,karbe_cana_bruta,karbe_cana_neta,eficiencia_fabrica,extraccion_jugo_mezclado,extraccion_pol_pol_cana,bagazo_cana,fibra_cana,pol_cana,brix_jugo_mezclado,pol_jugo_mezclado,pza_aparente_jugo_mezclado,pol_bagazo,humedad_bagazo,materia_extrana,perdidas_bagazo,perdidas_miel_final,perdidas_cachaza,perdidas_indeterminadas,perdidas_totales,petroleo_pruebas,petroleo_molienda,petroleo_liquidacion,petroleo_fabrica_alcohol,petroleo_total,tiempo_perdido_fabrica,tiempo_perdido_personal,tiempo_perdido_festivos,tiempo_perdido_campo,tiempo_perdido_lluvias,tiempo_perdido_total
ingenio calipam s.a. de c.v.,2014-2015,37,34110.0,33734.012,482.95,2682.35,0.0,2682.35,0.0,0.0,0,1282.091,97.136876,98.22,70.619,80.318,89.366,36.0,16.276,12.3,17.859,13.686,76.632,3.633,49.64,375.988,446.159,476.2,111.133,199.223,1232.715,82280,311764,0,0,394044,187:50:00,05:40,00:00,00:30,10:00,204:00:00
ingenio calipam s.a. de c.v.,2014-2015,38,44510.0,44045.982,617.1,3459.3,0.0,3459.3,0.0,0.0,0,1653.959,97.980773,99.013,70.827,0.0,0.0,0.0,16.344,12.397,17.697,0.0,76.801,0.0,49.388,0.0,578.719,632.051,143.157,255.829,1609.756,82280,349912,0,0,432192,210:45:00,06:00,00:00,12:05,46:00:00,274:50:00
ingenio calipam s.a. de c.v.,2014-2015,39,51107.52,50581.553,722.8,4135.25,0.0,4135.25,0.0,0.0,0,2763.238,97.138132,98.148,70.712,80.697,89.212,36.905,16.85,12.316,17.68,13.62,77.03,3.6,49.24,525.967,679.051,752.708,165.235,286.316,1883.31,82280,367529,100722,0,550531,264:20:00,07:00,00:00,12:05,46:00:00,329:25:00
fideicomiso ingenio casasano,2014-2015,7,19514.21,19514.21,182.74,1881.9,0.0,1881.9,0.0,0.0,0,344.899,117.475,117.475,84.608,98.096,96.385,27.921,13.393,13.849,16.201,13.607,83.989,1.793,49.32,0.0,97.682,227.88,20.12,70.287,415.969,0,0,0,0,0,01:00,00:00,00:00,01:00,00:00,0.083333333
fideicomiso ingenio casasano,2014-2015,8,44920.46,44920.46,399.02,4899.05,0.0,4899.05,0.0,0.0,0,1209.045,114.713,114.713,85.944,99.465,96.466,27.497,13.216,13.546,15.73,13.138,83.522,1.741,49.2,0.0,215.018,485.736,36.503,118.019,855.276,0,0,0,0,0,01:00,00:00,00:00,01:00,00:00,0.083333333
fideicomiso ingenio casasano,2014-2015,9,70276.54,70276.54,618.86,8163.4,0.0,8163.4,0.0,0.0,0,2071.398,117.097108,117.097,86.672,100.191,96.456,27.408,13.209,13.783,15.789,13.269,84.036,1.782,49.0,0.0,343.266,730.924,54.4,162.371,1290.961,0,0,0,0,0,01:00,00:00,00:00,02:00,00:00,03:00
fideicomiso ingenio casasano,2014-2015,10,92898.78,92898.78,818.3,11053.4,0.0,11053.4,0.0,0.0,0,2818.186,117.612224,117.612,87.059,100.694,96.518,27.209,13.186,13.839,15.779,13.265,84.065,1.771,48.74,0.0,447.594,946.18,67.264,202.672,1663.71,0,0,0,0,0,10:00,00:00,00:00,03:00,00:00,13:00
fideicomiso ingenio casasano,2014-2015,11,117230.59,117230.59,1042.33,14215.4,0.0,14215.4,0.0,0.0,0,3665.606,119.04177,119.042,87.453,100.869,96.579,27.166,13.161,13.985,15.885,13.39,84.297,1.761,48.78,0.0,560.837,1174.598,79.352,242.278,2057.065,0,0,0,0,0,10:00,00:00,00:00,03:00,00:00,13:00
fideicomiso ingenio casasano,2014-2015,12,141500.68,141500.68,1252.3,17225.4,0.0,17225.4,0.0,0.0,0,4478.669,119.849715,119.85,87.651,100.839,96.628,27.116,13.147,14.082,16.016,13.494,84.257,1.751,48.75,0.0,672.018,1412.933,92.656,283.175,2460.782,0,0,0,0,0,10:55,00:00,00:00,03:30,00:00,14:25
fideicomiso ingenio casasano,2014-2015,13,158733.66,158733.66,1400.25,19483.7,0.0,19483.7,0.0,0.0,0,5062.773,120.499296,120.499,87.694,100.797,96.595,27.129,13.141,14.153,16.087,13.563,84.312,1.776,48.77,0.0,764.922,1585.528,100.939,313.201,2764.59,0,0,0,0,0,25:20:00,00:30,00:00,03:30,34:00:00,63:20:00
fideicomiso ingenio casasano,2014-2015,14,183291.16,183291.16,1613.31,22659.4,0.0,22659.4,0.0,0.0,0,5953.798,121.050625,121.051,87.693,100.767,96.63,27.12,13.136,14.214,16.159,13.63,84.35,1.767,48.79,0.0,878.118,1855.756,112.61,359.813,3206.297,0,0,0,0,0,25:35:00,00:30,00:00,04:30,34:00:00,64:35:00
fideicomiso ingenio casasano,2014-2015,15,206809.85,206809.85,1833.43,25705.4,0.0,25705.4,0.0,0.0,0,6747.054,121.6676,121.668,87.656,100.744,96.636,27.145,13.123,14.283,16.238,13.7,84.375,1.77,48.88,0.0,993.694,2122.75,126.804,403.082,3646.33,0,0,0,0,0,34:15:00,01:20,00:00,04:30,34:00:00,74:05:00
fideicomiso ingenio casasano,2014-2015,16,231239.8,231239.8,2050.934,29102.4,0.0,29102.4,0.0,0.0,0,7591.147,122.821888,122.822,87.735,100.973,96.646,27.174,13.12,14.402,16.302,13.785,84.561,1.778,48.95,0.0,1117.061,2378.324,140.529,448.976,4084.89,0,0,0,0,0,37:15:00,01:20,00:00,04:30,34:00:00,77:05:00
fideicomiso ingenio casasano,2014-2015,17,255750.79,255750.79,2266.844,32529.4,0.0,32529.4,0.0,0.0,0,8355.893,123.849404,123.849,87.885,101.21,96.668,27.219,13.122,14.508,16.354,13.856,84.729,1.776,49.04,0.0,1236.34,2610.438,156.715,491.707,4495.2,0,0,0,0,0,37:30:00,01:20,00:00,04:30,34:00:00,77:20:00
fideicomiso ingenio casasano,2014-2015,18,277678.49,277678.49,2455.554,35587.4,0.0,35587.4,0.0,0.0,0,9046.98,124.731335,124.731,87.99,101.259,96.685,27.265,13.131,14.601,16.429,13.941,84.857,1.775,49.09,0.0,1344.058,2823.198,169.299,532.899,4869.454,0,0,0,0,0,50:25:00,01:20,00:00,04:30,34:00:00,90:15:00
fideicomiso ingenio casasano,2014-2015,19,301758.79,301758.79,2664.004,38996.4,0.0,38996.4,0.0,0.0,0,9836.507,125.610901,125.611,88.101,101.375,96.711,27.255,13.134,14.694,16.497,14.018,84.974,1.773,49.07,0.0,1458.161,3059.485,184.212,574.36,5276.218,0,0,0,0,0,50:25:00,01:20,00:00,04:30,34:00:00,90:15:00
fideicomiso ingenio casasano,2014-2015,20,323967.24,323967.24,2853.654,42157.4,0.0,42157.4,0.0,0.0,0,10510.456,126.394623,126.395,88.165,101.562,96.718,27.269,13.133,14.778,16.545,14.073,85.06,1.779,49.11,0.0,1571.346,3283.422,198.783,612.743,5666.294,0,0,0,0,0,61:15:00,02:20,00:00,04:30,34:00:00,102:05:00
fideicomiso ingenio casasano,2014-2015,21,347976.38,347976.38,3072.894,45651.4,0.0,45651.4,0.0,0.0,0,11354.928,127.330435,127.33,88.255,101.834,96.726,27.278,13.14,14.877,16.588,14.131,85.186,1.786,49.11,0.0,1694.875,3516.339,213.185,655.754,6080.153,0,0,0,0,0,61:15:00,02:20,00:00,04:30,34:00:00,102:05:00
fideicomiso ingenio casasano,2014-2015,22,370305.94,370305.94,3267.255,48824.4,0.0,48824.4,0.0,0.0,0,12108.229,128.038657,128.039,88.262,102.013,96.73,27.284,13.14,14.954,16.633,14.179,85.251,1.792,49.13,0.0,1810.864,3764.612,226.201,698.103,6499.78,0,0,0,0,0,72:15:00,02:20,00:00,04:30,34:00:00,113:05:00
fideicomiso ingenio casasano,2014-2015,23,393747.53,393747.53,3480.821,52176.4,0.0,52176.4,0.0,0.0,0,12993.325,128.735228,128.735,88.254,102.248,96.744,27.267,13.147,15.031,16.672,14.222,85.308,1.795,49.09,0.0,1926.867,4045.213,240.844,738.83,6951.754,0,0,0,0,0,74:15:00,02:20,00:00,04:30,34:00:00,115:05:00
fideicomiso ingenio casasano,2014-2015,24,414873.14,414873.14,3672.841,55337.4,0.0,55337.4,0.0,0.0,0,13667.44,129.381335,129.381,88.284,102.489,96.744,27.292,13.151,15.1,16.694,14.254,85.385,1.801,49.12,0.0,2039.732,4271.877,253.295,774.986,7339.89,0,0,0,0,0,94:15:00,02:20,00:00,04:30,34:00:00,135:05:00
fideicomiso ingenio casasano,2014-2015,25,438012.96,438012.96,3884.529,58661.4,0.0,58661.4,0.0,0.0,0,14446.938,129.873944,129.874,88.307,102.683,96.754,27.289,13.149,15.153,16.712,14.278,85.433,1.803,49.13,0.0,2154.502,4520.565,267.522,817.884,7760.473,0,0,0,0,0,97:45:00,02:20,00:00,04:30,34:00:00,138:35:00
fideicomiso ingenio casasano,2014-2015,26,458110.33,458110.33,4078.669,61543.4,0.0,61543.4,0.0,0.0,0,15113.509,130.114953,130.115,88.335,102.777,96.762,27.293,13.151,15.18,16.726,14.292,85.448,1.801,49.15,0.0,2251.778,4725.03,280.625,854.743,8112.176,0,0,0,0,0,97:55:00,02:20,00:00,04:30,59:35:00,164:20:00
fideicomiso ingenio casasano,2014-2015,27,480084.46,480084.46,4291.619,64717.4,0.0,64717.4,0.0,0.0,0,15842.085,130.546863,130.547,88.363,102.812,96.774,27.281,13.147,15.227,16.768,14.333,85.481,1.801,49.15,0.0,2358.194,4961.58,293.216,894.134,8507.124,0,0,0,0,0,100:10:00,03:05,00:00,04:30,69:35:00,177:20:00
fideicomiso ingenio casasano,2014-2015,28,498838.74,498838.74,4492.609,67309.4,0.0,67309.4,0.0,0.0,0,16501.182,130.767139,130.767,88.322,102.838,96.743,27.312,13.147,15.251,16.78,14.347,85.5,1.819,49.19,0.0,2478.069,5173.599,305.01,927.177,8883.855,0,0,0,0,0,119:50:00,04:10,00:00,04:35,80:35:00,209:10:00
fideicomiso ingenio casasano,2014-2015,29,522645.43,522645.43,4741.629,70590.4,0.0,70590.4,0.0,0.0,0,17356.556,131.015178,131.015,88.329,103.033,96.748,27.314,13.144,15.279,16.779,14.347,85.507,1.819,49.21,0.0,2597.048,5436.854,318.078,968.264,9320.244,0,0,0,0,0,121:50:00,04:10,00:00,04:35,80:35:00,211:10:00
fideicomiso ingenio casasano,2014-2015,30,545834.15,545834.15,5007.659,73809.4,0.0,73809.4,0.0,0.0,0,18135.275,131.196307,131.196,88.315,103.156,96.75,27.35,13.142,15.3,16.783,14.35,85.506,1.818,49.29,0.0,2714.112,5702.578,330.913,1011.396,9758.999,0,0,0,0,0,125:25:00,04:25,00:00,04:50,80:35:00,215:15:00
fideicomiso ingenio casasano,2014-2015,31,567033.77,567033.77,5235.219,76731.4,0.0,76731.4,0.0,0.0,0,19018.294,131.184058,131.184,88.28,103.254,96.749,27.377,13.143,15.302,16.775,14.338,85.469,1.817,49.34,0.0,2820.637,5957.071,342.809,1048.783,10169.3,0,0,0,0,0,125:25:00,04:25,00:00,20:20,80:35:00,230:45:00
fideicomiso ingenio casasano,2014-2015,32,587328.42,587328.42,5462.179,79514.4,0.0,79514.4,0.0,0.0,0,19777.47,131.208103,131.208,88.232,103.278,96.725,27.434,13.145,15.307,16.777,14.336,85.447,1.827,49.43,0.0,2943.974,6197.611,354.036,1083.805,10579.426,0,0,0,0,0,130:20:00,05:25,00:00,35:20:00,80:35:00,251:40:00
fideicomiso ingenio casasano,2014-2015,33,592984.95,592984.95,5594.159,80517.9,0.0,80517.9,0.0,0.0,0,20187.929,131.24008,131.24,88.213,103.293,96.72,27.447,13.146,15.312,16.782,14.337,85.434,1.83,49.44,0.0,2978.311,6268.765,357.865,1097.311,10702.252,0,0,0,0,0,130:30:00,05:55,00:00,39:20:00,87:05:00,262:50:00
central progreso s.a. de c.v.,2014-2015,11,53570.0,53570.0,855.35,5577.2,0.0,5577.2,0.0,0.0,0,1318.157,116.447909,116.448,80.109,90.764,92.666,29.916,13.27,13.64,16.4,13.92,84.91,3.34,51.31,0.0,535.768,752.841,60.426,103.927,1452.962,119593,40274,0,0,159867,03:10,00:15,00:00,21:15,00:00,24:40:00
central progreso s.a. de c.v.,2014-2015,12,90720.0,90720.0,1491.55,10022.55,0.0,10022.55,0.0,0.0,0,2765.282,116.886808,116.887,81.09,92.52,93.276,29.794,13.48,13.75,16.42,13.87,84.44,3.1,50.61,0.0,839.001,1238.665,108.176,173.517,2359.359,119593,40274,0,0,159867,17:05,01:45,00:00,21:20,00:00,40:10:00
central progreso s.a. de c.v.,2014-2015,13,126710.0,126710.0,2075.15,14592.85,0.0,14592.85,0.0,0.0,0,4003.92,116.990344,116.99,81.906,93.786,93.791,29.907,13.77,13.81,16.41,13.82,84.2,2.87,50.08,0.0,1086.774,1698.69,155.403,226.234,3167.101,119593,40274,0,0,159867,30:10:00,02:00,00:00,23:20,08:45,64:15:00
central progreso s.a. de c.v.,2014-2015,14,161710.0,161710.0,2648.95,18789.75,0.0,18789.75,0.0,0.0,0,5069.596,118.126018,118.126,82.72,94.318,94.037,29.942,13.92,13.94,16.46,13.89,84.42,2.78,49.76,0.0,1343.737,2089.33,196.958,264.01,3894.035,119593,40274,0,0,159867,37:45:00,04:30,19:25,23:25,08:45,93:50:00
central progreso s.a. de c.v.,2014-2015,15,193310.0,193310.0,3180.95,22751.35,0.0,22751.35,0.0,0.0,0,6033.469,118.727027,118.727,83.295,94.567,94.255,29.894,13.99,14.0,16.49,13.96,84.63,2.69,49.58,0.0,1555.271,2429.062,240.239,297.752,4522.324,119593,40274,0,0,159867,37:55:00,04:30,19:25,23:25,53:30:00,138:45:00
central progreso s.a. de c.v.,2014-2015,16,228230.0,228230.0,3766.4,27047.45,0.0,27047.45,0.0,0.0,0,7096.406,119.166336,119.166,83.802,94.707,94.429,29.861,14.05,14.04,16.5,14.0,84.84,2.62,49.45,0.0,1785.223,2785.824,283.616,336.37,5191.033,119593,40274,0,0,159867,40:20:00,04:30,19:25,23:25,85:15:00,172:55:00
central progreso s.a. de c.v.,2014-2015,17,269470.0,269470.0,4495.9,32287.95,0.0,32287.95,0.0,0.0,0,8372.524,120.335141,120.335,84.373,94.859,94.586,29.758,14.06,14.14,16.53,14.1,85.3,2.57,49.36,0.0,2062.557,3164.912,344.465,381.738,5953.672,119593,40274,0,0,159867,42:25:00,04:30,19:25,23:25,92:25:00,182:10:00
central progreso s.a. de c.v.,2014-2015,18,308120.0,308120.0,5163.45,37233.85,0.0,37233.85,0.0,0.0,0,9517.386,121.360204,121.36,84.813,94.917,94.728,29.732,14.09,14.23,16.58,14.21,85.7,2.52,49.29,0.0,2312.424,3509.861,415.334,423.454,6661.073,119593,40274,0,0,159867,53:15:00,04:40,19:25,23:25,101:40:00,202:25:00
central progreso s.a. de c.v.,2014-2015,19,348180.0,348180.0,5893.9,42453.7,0.0,42453.7,0.0,0.0,0,10604.418,122.3691,122.369,85.172,94.995,94.844,29.675,14.09,14.32,16.61,14.29,86.04,2.49,49.26,0.0,2569.993,3851.415,502.346,467.265,7391.019,119593,40274,0,0,159867,66:20:00,04:45,19:25,23:40,101:40:00,215:50:00
central progreso s.a. de c.v.,2014-2015,20,388200.0,388200.0,6534.2,47664.4,0.0,47664.4,0.0,0.0,0,11679.972,123.067538,123.068,85.439,95.074,94.917,29.659,14.08,14.38,16.63,14.35,86.29,2.46,49.29,0.0,2836.723,4184.155,590.915,514.525,8126.318,119593,40274,0,0,159867,78:35:00,05:05,19:25,23:45,101:40:00,228:30:00
central progreso s.a. de c.v.,2014-2015,21,427200.0,427200.0,7305.45,52743.5,0.0,52743.5,0.0,0.0,0,12758.238,123.738201,123.738,85.571,94.936,94.955,29.685,14.07,14.44,16.7,14.44,86.5,2.45,49.39,0.0,3112.129,4559.627,664.536,564.011,8900.303,119593,40274,0,0,159867,97:45:00,05:05,19:25,23:45,101:40:00,247:40:00
central progreso s.a. de c.v.,2014-2015,22,463440.0,463440.0,7909.78,57487.1,0.0,57487.1,0.0,0.0,0,13786.543,124.2832,124.283,85.717,94.989,95.03,29.591,14.05,14.49,16.73,14.49,86.64,2.43,49.36,0.0,3336.916,4914.196,728.631,609.985,9589.728,119593,40274,0,0,159867,124:15:00,05:05,19:25,26:05:00,101:40:00,276:30:00
central progreso s.a. de c.v.,2014-2015,23,499720.0,499720.0,8494.95,62232.7,0.0,62232.7,0.0,0.0,0,14904.527,124.700575,124.701,85.776,95.015,95.082,29.595,14.07,14.53,16.76,14.54,86.77,2.41,49.33,0.0,3570.385,5306.883,788.646,660.776,10326.69,119593,40274,0,0,159867,148:00:00,05:05,19:25,26:05:00,105:10:00,303:45:00
central progreso s.a. de c.v.,2014-2015,24,535450.0,535450.0,9080.95,66719.4,0.0,66719.4,0.0,0.0,0,16006.372,124.958563,124.959,85.818,95.061,95.126,29.561,14.06,14.55,16.75,14.56,86.88,2.4,49.33,0.0,3796.247,5689.667,844.656,714.311,11044.881,119593,40274,0,0,159867,149:05:00,05:15,19:25,26:20:00,133:45:00,333:50:00
central progreso s.a. de c.v.,2014-2015,25,568670.0,568670.0,9667.0,70794.35,0.0,70794.35,0.0,0.0,0,17072.638,125.000808,125.001,85.766,95.142,95.159,29.559,14.06,14.55,16.74,14.55,86.94,2.38,49.34,0.0,4005.537,6088.431,907.294,776.231,11777.493,119593,40274,0,0,159867,151:50:00,07:50,19:25,26:20:00,165:45:00,371:10:00
central progreso s.a. de c.v.,2014-2015,26,600900.0,600900.0,10195.5,74726.7,0.0,74726.7,0.0,0.0,0,18007.706,124.939488,124.939,85.702,95.281,95.19,29.498,14.04,14.54,16.7,14.52,86.95,2.37,49.31,0.0,4201.221,6486.667,965.588,835.562,12489.038,119593,40274,0,0,159867,154:15:00,07:50,19:25,26:20:00,208:05:00,415:55:00
central progreso s.a. de c.v.,2014-2015,27,629620.0,629620.0,10751.05,78590.5,0.0,78590.5,0.0,0.0,0,18814.173,124.867664,124.868,85.666,95.397,95.214,29.48,14.04,14.53,16.68,14.5,86.97,2.36,49.31,0.0,4378.787,6826.608,1027.465,882.106,13114.966,119593,40274,0,0,159867,159:00:00,07:50,59:25:00,26:30:00,219:20:00,472:05:00
central progreso s.a. de c.v.,2014-2015,28,671430.0,671430.0,11425.2,83589.05,0.0,83589.05,0.0,0.0,0,19947.642,124.880029,124.88,85.66,95.624,95.244,29.462,14.05,14.53,16.63,14.47,87.0,2.34,49.27,0.0,4638.364,7283.832,1117.995,946.453,13986.644,119593,40274,0,0,159867,160:30:00,08:00,59:25:00,34:00:00,219:20:00,481:15:00
central progreso s.a. de c.v.,2014-2015,29,704070.0,704070.0,12150.45,87700.75,0.0,87700.75,0.0,0.0,0,20798.573,124.62219,124.622,85.66,95.787,95.259,29.457,14.05,14.5,16.58,14.42,87.0,2.33,49.27,0.0,4840.407,7623.32,1179.956,996.801,14640.484,119593,40274,0,0,159867,166:40:00,08:00,59:25:00,51:00:00,237:40:00,522:45:00
central progreso s.a. de c.v.,2014-2015,30,736850.0,736850.0,12757.7,91839.55,0.0,91839.55,0.0,0.0,0,21639.807,124.441471,124.441,85.682,95.889,95.272,29.467,14.06,14.48,16.53,14.38,87.0,2.32,49.28,0.0,5043.483,7937.174,1244.625,1047.901,15273.183,119593,40274,0,0,159867,178:00:00,08:00,59:25:00,83:45:00,237:40:00,566:50:00
central progreso s.a. de c.v.,2014-2015,31,763100.0,763100.0,13243.2,94858.3,0.0,94858.3,0.0,0.0,0,22322.028,124.211224,124.211,85.699,0.0,0.0,0.0,14.063,14.454,16.493,0.0,86.994,0.0,49.288,0.0,5208.501,8186.567,1291.309,1087.272,15773.649,119593,40274,0,0,159867,185:20:00,26:00:00,59:25:00,111:15:00,252:25:00,634:25:00
central progreso s.a. de c.v.,2014-2015,32,779209.5,778909.445,13787.9,97030.75,0.0,97030.75,0.0,0.0,0,23117.006,123.963316,124.011,85.695,95.982,95.275,29.506,14.07,14.427,16.46,14.32,86.98,2.31,49.31,300.055,5312.335,8334.617,1321.24,1113.629,16081.821,119593,40274,0,0,159867,189:25:00,26:00:00,59:25:00,162:25:00,252:25:00,689:40:00
ingenio constancia s.a. de c.v.,2014-2015,10,41469.0,39600.544,324.24,2602.8,0.0,2602.8,0.0,0.0,0,725.082,95.342297,99.841,74.986,98.131,92.011,27.783,12.503,11.611,13.913,10.887,78.251,3.339,50.476,1868.956,384.702,627.395,99.332,92.985,1204.414,0,0,0,0,0,29:40:00,00:30,00:00,00:15,00:00,30:25:00
ingenio constancia s.a. de c.v.,2014-2015,11,68381.0,65309.968,532.28,5208.3,0.0,5208.3,0.0,0.0,0,1458.123,96.085806,100.604,78.731,99.528,93.27,26.827,12.238,11.654,13.9,10.921,78.566,2.923,50.372,3071.282,536.325,858.143,177.704,122.76,1694.932,0,0,0,0,0,44:25:00,04:30,00:00,00:50,35:45:00,85:30:00
ingenio constancia s.a. de c.v.,2014-2015,12,106185.0,101422.31,856.06,9102.3,0.0,9102.3,0.0,0.0,0,2582.214,97.245113,101.812,80.417,100.008,93.988,25.98,11.907,11.734,13.963,11.028,78.976,2.715,50.412,4763.43,749.101,1241.19,282.799,166.932,2440.022,0,0,0,0,0,49:55:00,04:30,00:00,00:55,41:45:00,97:05:00
ingenio constancia s.a. de c.v.,2014-2015,13,140086.0,133730.173,1487.81,12522.3,0.0,12522.3,0.0,0.0,0,3577.79,97.548787,102.185,81.248,99.605,94.229,26.062,11.894,11.757,14.057,11.123,79.126,2.603,50.709,6356.527,950.442,1554.172,382.379,201.46,3088.453,0,0,0,0,0,78:10:00,04:35,00:00,00:55,41:45:00,125:25:00
ingenio constancia s.a. de c.v.,2014-2015,14,170825.0,162922.321,2002.33,15652.8,0.0,15652.8,0.0,0.0,0,4407.513,98.133408,102.893,82.239,100.01,94.501,25.564,11.696,11.803,14.076,11.153,79.234,2.539,50.658,7902.909,1108.789,1766.515,473.704,232.019,3581.027,0,0,0,0,0,83:25:00,07:30,00:00,35:15:00,41:45:00,167:55:00
ingenio constancia s.a. de c.v.,2014-2015,15,187795.0,179253.382,2269.87,17445.3,0.0,17445.3,0.0,0.0,0,4997.622,98.248953,102.931,82.591,100.312,94.652,25.331,11.622,11.808,14.055,11.141,79.272,2.493,50.566,8662.228,1186.008,1902.059,523.218,249.165,3860.45,0,0,0,0,0,84:40:00,07:35,00:00,35:15:00,133:35:00,261:05:00
ingenio constancia s.a. de c.v.,2014-2015,16,206769.0,197848.74,2495.14,19124.8,0.0,19124.8,0.0,0.0,0,5567.0,97.861528,102.274,82.537,100.298,94.721,25.394,11.716,11.781,14.062,11.126,79.125,2.449,50.337,9380.98,1285.911,2113.312,584.121,270.768,4254.112,0,0,1656,0,1656,86:35:00,07:35,00:00,35:15:00,217:40:00,347:05:00
ingenio constancia s.a. de c.v.,2014-2015,17,245242.0,234013.675,2989.9,22925.8,0.0,22925.8,0.0,0.0,0,6645.324,98.364186,103.084,82.722,100.588,94.857,25.453,11.839,11.826,14.042,11.152,79.423,2.389,50.016,11228.965,1491.595,2487.694,718.106,313.709,5011.104,0,0,0,0,0,88:25:00,07:35,00:00,35:15:00,219:10:00,350:25:00
ingenio constancia s.a. de c.v.,2014-2015,18,282625.0,269546.402,3404.72,27040.3,0.0,27040.3,0.0,0.0,0,7443.051,98.989296,103.792,83.026,100.232,94.809,25.818,12.064,11.893,14.11,11.25,79.731,2.391,49.795,13079.268,1745.059,2767.211,836.995,356.362,5705.627,0,0,0,0,0,105:30:00,07:35,00:00,35:45:00,219:10:00,368:00:00
ingenio constancia s.a. de c.v.,2014-2015,19,320245.0,305208.189,4232.87,31294.3,0.0,31294.3,0.0,0.0,0,8183.868,99.820043,104.738,83.588,100.141,94.726,26.185,12.257,11.983,14.163,11.335,80.032,2.413,49.681,15037.531,2023.814,2927.99,956.408,389.772,6297.984,0,0,0,0,0,115:40:00,07:40,00:00,35:45:00,219:10:00,378:15:00
ingenio constancia s.a. de c.v.,2014-2015,20,357831.0,340860.675,4698.06,35600.8,0.0,35600.8,0.0,0.0,0,8594.975,101.004625,106.033,84.117,99.871,94.543,26.352,12.329,12.107,14.27,11.461,80.319,2.507,49.582,16971.105,2364.228,3036.317,1071.906,408.663,6881.114,0,0,0,0,0,138:00:00,07:40,00:00,35:44:00,219:10:00,400:35:00
ingenio constancia s.a. de c.v.,2014-2015,21,394568.0,375675.543,5495.4,39848.8,0.0,39848.8,0.0,0.0,0,9282.446,101.91616,107.041,84.439,99.796,94.58,26.393,12.351,12.202,14.363,11.564,80.511,2.505,49.566,18893.367,2609.461,3257.596,1197.407,427.317,7491.781,0,0,0,0,0,144:50:00,07:40,00:00,47:30:00,219:55:00,419:55:00
ingenio constancia s.a. de c.v.,2014-2015,22,429712.0,409028.632,6171.3,44112.8,0.0,44112.8,0.0,0.0,0,9976.923,102.910504,108.114,84.688,99.734,94.563,26.42,12.36,12.301,14.442,11.663,80.759,2.531,49.553,20683.698,2873.799,3470.089,1307.892,442.041,8093.821,0,0,0,0,0,172:15:00,07:55,00:00,49:20:00,219:55:00,449:25:00
ingenio constancia s.a. de c.v.,2014-2015,23,469287.0,446620.058,6585.3,48699.8,0.0,48699.8,0.0,0.0,0,10781.851,103.733507,108.998,84.89,99.565,94.545,26.542,12.42,12.387,14.528,11.763,80.966,2.545,49.516,22667.891,3170.958,3718.126,1435.359,459.153,8783.596,0,0,0,0,0,176:45:00,08:25,00:00,49:25:00,228:55:00,463:30:00
ingenio constancia s.a. de c.v.,2014-2015,24,496506.0,472667.933,7130.94,51492.3,0.0,51492.3,0.0,0.0,0,11272.28,104.068077,109.317,84.959,99.448,94.528,26.647,12.477,12.424,14.569,11.809,81.058,2.551,49.479,23838.396,3375.436,3917.627,1511.295,473.526,9277.884,0,0,0,0,0,187:00:00,08:45,00:00,49:25:00,279:15:00,524:25:00
ingenio constancia s.a. de c.v.,2014-2015,25,526180.0,500811.293,7649.8,54743.1,0.0,54743.1,0.0,0.0,0,11844.245,104.233476,109.513,85.039,99.377,94.521,26.704,12.514,12.442,14.589,11.834,81.116,2.552,49.433,25369.016,3586.936,4119.256,1599.788,488.24,9794.22,0,0,0,0,0,192:15:00,08:45,00:00,52:15:00,323:35:00,576:50:00
ingenio constancia s.a. de c.v.,2014-2015,26,558323.0,531166.414,8195.57,58210.1,0.0,58210.1,0.0,0.0,0,12568.985,104.21672,109.545,85.084,99.305,94.532,26.725,12.538,12.44,14.595,11.842,81.14,2.545,49.385,27157.455,3798.141,4361.777,1694.806,505.817,10360.541,0,0,0,0,0,195:10:00,09:00,00:00,52:15:00,353:50:00,610:15:00
ingenio constancia s.a. de c.v.,2014-2015,27,592374.0,563397.333,8772.79,62053.1,0.0,62053.1,0.0,0.0,0,13350.174,104.370355,109.738,85.147,99.205,94.508,26.76,12.559,12.456,14.616,11.867,81.189,2.556,49.349,28977.396,4052.779,4608.959,1773.67,524.018,10959.426,0,0,0,0,0,199:05:00,09:10,00:00,52:15:00,381:50:00,642:20:00
ingenio constancia s.a. de c.v.,2014-2015,28,629491.0,598437.347,9184.42,66137.6,0.0,66137.6,0.0,0.0,0,14257.619,104.518309,109.942,85.168,99.281,94.503,26.79,12.581,12.473,14.618,11.873,81.219,2.559,49.316,31053.922,4316.299,4910.621,1871.052,547.23,11645.202,0,0,0,0,0,204:05:00,10:15,00:00,52:15:00,388:20:00,654:55:00
ingenio constancia s.a. de c.v.,2014-2015,29,650063.0,617910.088,9922.77,68010.3,0.0,68010.3,0.0,0.0,0,14824.533,104.401451,109.834,85.04,99.199,94.487,26.869,12.624,12.469,14.637,11.877,81.143,2.558,49.29,32153.431,4468.639,5160.305,1928.534,568.3,12125.778,0,0,0,0,0,284:20:00,10:15,00:00,52:15:00,390:00:00,736:50:00
