ingenio,zafra,semana,cana_molida_bruta,cana_molida_neta,superficie_cosechada,azucar_total,azucar_refinada,azucar_estandar,azucar_blanca_especial,azucar_mascabado,alcohol_96_producido,miel_final_85_brix,karbe_cana_bruta,karbe_cana_neta,eficiencia_fabrica,extraccion_jugo_mezclado,extraccion_pol_pol_cana,bagazo_cana,fibra_cana,pol_cana,brix_jugo_mezclado,pol_jugo_mezclado,pza_aparente_jugo_mezclado,pol_bagazo,humedad_bagazo,materia_extrana,perdidas_bagazo,perdidas_miel_final,perdidas_cachaza,perdidas_indeterminadas,perdidas_totales,petroleo_pruebas,petroleo_molienda,petroleo_liquidacion,petroleo_fabrica_alcohol,petroleo_total,tiempo_perdido_fabrica,tiempo_perdido_personal,tiempo_perdido_festivos,tiempo_perdido_campo,tiempo_perdido_lluvias,tiempo_perdido_total
el molino,2015-2016,34,913913.84,895034.139,8940.0,107145.3,0.0,107145.3,0.0,0.0,0,33802.529,117.133874,119.605,84.633,99.814,96.179,27.144,12.815,13.877,16.193,13.371,82.574,1.953,50.27,18879.701,4845.792,9753.923,1578.0,3310.128,19487.843,0,0,0,0,0,296:35:00,02:35,06:45,05:50,209:50:00,521:35:00
el molino,2015-2016,35,952383.37,932622.817,9330.0,112392.25,0.0,112392.25,0.0,0.0,0,35026.308,117.81573,120.312,84.734,99.818,96.202,27.132,12.809,13.949,16.263,13.444,82.666,1.953,50.27,19760.553,5045.749,10127.351,1651.0,3456.359,20280.459,0,0,0,0,0,298:55:00,02:35,06:45,07:10,209:50:00,525:15:00
el molino,2015-2016,36,988302.17,967609.767,9680.0,117233.5,0.0,117233.5,0.0,0.0,0,36460.047,118.291361,120.821,84.769,99.822,96.217,27.122,12.806,14.001,16.317,13.496,82.711,1.953,50.27,20692.403,5234.671,10523.606,1706.0,3612.214,21076.491,0,0,0,0,0,311:20:00,02:35,06:45,07:10,209:50:00,537:40:00
el molino,2015-2016,37,1026753.16,1005029.066,10060.0,122193.7,0.0,122193.7,0.0,0.0,0,37689.018,118.68532,121.251,84.816,99.825,96.227,27.11,12.8,14.045,16.364,13.538,82.734,1.954,50.26,21724.094,5440.123,10876.29,1761.0,3817.882,21895.295,0,0,0,0,0,314:50:00,02:35,06:45,07:10,209:50:00,541:10:00
el molino,2015-2016,38,1064429.88,1041708.893,10440.0,127204.55,0.0,127204.55,0.0,0.0,0,39016.389,119.105791,121.704,84.857,99.829,96.237,27.105,12.799,14.09,16.407,13.583,82.786,1.956,50.26,22720.987,5643.21,11286.655,1816.0,3964.784,22710.649,0,0,0,0,0,323:35:00,02:35,06:45,07:10,209:50:00,549:55:00
el molino,2015-2016,39,1098623.88,1074907.16,10940.0,131443.6,0.0,131443.6,0.0,0.0,0,40343.76,119.281114,121.913,84.859,99.831,96.241,27.096,12.796,14.11,16.43,13.602,82.791,1.957,50.25,23716.72,5826.323,11696.331,1871.0,4077.349,23471.003,0,0,0,0,0,332:40:00,02:35,06:45,10:05,217:40:00,569:45:00
el molino,2015-2016,40,1122402.17,1098135.95,12029.0,134637.05,0.0,134637.05,0.0,0.0,0,41568.778,119.256554,121.892,84.76,99.832,96.238,27.102,12.799,14.11,16.435,13.602,82.762,1.958,50.25,24266.22,5957.392,11982.364,1914.0,4281.795,24135.551,0,0,0,0,0,338:30:00,04:10,06:45,10:05,252:15:00,611:45:00
el potrero,2015-2016,11,78630.73,76915.039,1023.0,5317.9,5317.9,0.0,0.0,0.0,0,2047.803,104.83502,107.174,83.159,98.405,96.508,28.63,14.35,12.584,15.016,12.341,82.186,1.535,47.88,1715.691,345.534,958.531,62.119,300.162,1666.346,0,0,0,0,0,00:45,00:00,00:00,00:00,00:00,00:45
el potrero,2015-2016,12,149063.56,145426.325,1973.04,13100.2,13100.2,0.0,0.0,0.0,0,4618.431,105.860746,108.508,83.722,98.557,96.892,27.254,13.749,12.629,15.052,12.416,82.488,1.44,47.66,3637.235,585.096,1811.148,119.487,548.808,3064.539,0,0,0,0,0,05:15,00:00,00:00,00:30,00:00,05:45
el potrero,2015-2016,13,213764.045,210125.091,2880.91,20694.7,20694.7,0.0,0.0,0.0,0,6676.259,107.548537,109.411,84.018,99.141,97.068,26.563,13.433,12.792,15.161,12.525,82.614,1.412,47.57,5346.013,801.754,2628.318,171.557,768.69,4370.319,0,0,0,0,0,12:55,00:00,00:00,01:35,07:20,21:50
el potrero,2015-2016,14,283085.398,277619.941,3804.39,28371.0,28371.0,0.0,0.0,0.0,0,9077.843,108.622004,110.76,84.154,99.078,97.141,26.373,13.344,12.893,15.259,12.641,82.842,1.397,47.55,7172.516,1043.33,3527.625,226.203,986.219,5783.377,0,0,0,0,0,17:45,00:00,00:00,01:35,07:20,26:40:00
el potrero,2015-2016,15,340061.74,331271.951,4598.53,34624.0,34624.0,0.0,0.0,0.0,0,11258.103,109.321562,112.222,84.277,99.033,97.192,26.261,13.271,12.955,15.315,12.714,83.019,1.385,47.62,8789.781,1237.058,4243.533,266.107,1179.855,6926.553,0,0,0,0,0,20:30,00:00,00:00,01:36,36:10:00,58:15:00
el potrero,2015-2016,16,415485.265,406410.792,5672.92,43547.55,43547.55,0.0,0.0,0.0,0,14125.477,110.382737,112.847,84.49,98.966,97.232,26.148,13.199,13.048,15.382,12.819,83.339,1.381,47.69,10781.532,1500.56,5152.146,313.703,1441.777,8408.186,0,0,0,0,0,23:25,00:00,00:00,01:35,36:10:00,61:10:00
el potrero,2015-2016,17,490816.455,477842.124,6807.43,52764.75,52764.75,0.0,0.0,0.0,0,16920.961,111.634822,114.666,84.811,98.85,97.246,26.076,13.148,13.168,15.491,12.954,83.624,1.391,47.73,12974.331,1779.971,5982.373,368.503,1685.72,9816.567,0,0,0,0,0,28:55:00,00:00,00:00,01:35,36:10:00,66:40:00
el potrero,2015-2016,18,565782.325,550841.193,7916.35,62189.15,62189.15,0.0,0.0,0.0,0,19657.366,112.698426,115.755,85.097,98.722,97.263,26.029,13.122,13.274,15.601,13.078,83.832,1.396,47.73,14941.132,2055.362,6810.806,420.988,1905.295,11192.451,0,0,0,0,0,36:30:00,00:00,00:00,01:35,36:10:00,74:15:00
el potrero,2015-2016,19,636075.095,619276.122,8967.63,70661.55,70661.55,0.0,0.0,0.0,0,22146.831,113.425538,116.502,85.295,98.604,97.262,26.03,13.124,13.348,15.679,13.166,83.976,1.404,47.71,16798.973,2324.287,7585.774,468.939,2106.229,12485.229,0,0,0,0,0,36:30:00,00:00,00:00,01:35,51:05:00,89:10:00
el potrero,2015-2016,20,708150.725,689431.206,10033.31,79053.5,79053.5,0.0,0.0,0.0,0,24902.6,114.218947,117.32,85.476,98.494,97.261,26.067,13.135,13.427,15.754,13.259,84.163,1.411,47.73,18719.519,2603.829,8378.523,521.871,2305.816,13810.039,0,0,0,0,0,39:30:00,00:00,00:00,01:35,60:55:00,102:00:00
el potrero,2015-2016,21,784183.445,763442.272,11289.72,88291.9,88291.9,0.0,0.0,0.0,0,27314.483,115.045501,118.171,85.61,98.354,97.254,26.144,13.16,13.511,15.838,13.36,84.351,1.419,47.76,20741.173,2908.816,9236.901,582.916,2517.586,15246.219,0,0,0,0,0,43:50:00,00:00,00:00,01:35,60:55:00,106:20:00
el potrero,2015-2016,22,858441.75,835730.77,12428.58,97631.75,97631.75,0.0,0.0,0.0,0,29939.312,115.807659,118.955,85.714,98.219,97.234,26.249,13.197,13.592,15.925,13.456,84.496,1.432,47.8,22710.98,3227.088,10088.658,652.302,2701.462,16669.51,0,0,0,0,0,48:05:00,00:00,00:00,01:35,60:55:00,110:35:00
el potrero,2015-2016,23,930668.17,906054.526,13542.9,106691.55,106691.55,0.0,0.0,0.0,0,32419.394,116.413837,119.576,85.723,98.127,97.189,26.332,13.215,13.656,15.986,13.525,84.603,1.458,47.86,24613.644,3572.64,10959.374,718.818,2893.966,18144.798,0,0,0,0,0,57:25:00,00:00,00:00,01:35,60:55:00,119:55:00
el potrero,2015-2016,24,1002889.12,976167.054,14653.55,115792.5,115792.5,0.0,0.0,0.0,0,34847.248,117.108505,120.314,85.772,98.037,97.153,26.404,13.232,13.73,16.061,13.606,84.713,1.481,47.91,26722.066,3920.641,11823.325,778.638,3069.108,19591.712,0,0,0,0,0,57:25:00,00:00,00:00,01:35,69:55:00,128:55:00
el potrero,2015-2016,25,1074964.33,1046308.956,15819.93,125179.95,125179.95,0.0,0.0,0.0,0,37217.646,117.749725,120.975,85.805,97.956,97.127,26.5,13.267,13.804,16.147,13.687,84.767,1.496,47.94,28655.274,4262.37,12705.597,839.015,3256.607,21063.589,0,0,0,0,0,61:00:00,00:00,00:00,02:40,69:55:00,133:35:00
el potrero,2015-2016,26,1129581.39,1099466.308,16724.63,131855.7,131855.7,0.0,0.0,0.0,0,39060.044,118.122252,121.358,85.823,97.917,97.117,26.566,13.287,13.848,16.2,13.735,84.786,1.503,47.97,30114.982,4510.536,13370.938,895.083,3400.204,22176.761,0,0,0,0,0,61:35:00,16:45,00:00,13:25,75:55:00,167:40:00
el potrero,2015-2016,27,1199917.99,1167908.601,17858.58,140670.25,140670.25,0.0,0.0,0.0,0,41670.62,118.577737,121.828,85.823,97.885,97.11,26.636,13.317,13.904,16.268,13.794,84.789,1.508,47.99,32009.289,4821.033,14247.809,961.749,3622.334,23652.925,0,0,0,0,0,61:35:00,17:00,00:00,20:15,75:55:00,174:45:00
el potrero,2015-2016,28,1268594.46,1234686.24,19013.71,149706.25,149706.25,0.0,0.0,0.0,0,44258.938,118.939109,122.206,85.785,97.843,97.088,26.699,13.34,13.949,16.325,13.841,84.784,1.521,48.0,33908.12,5153.102,15127.98,1026.207,3846.602,25153.891,0,0,0,0,0,61:35:00,17:00,00:00,28:40:00,84:45:00,192:00:00
el potrero,2015-2016,29,1343354.99,1307317.861,20350.78,159113.9,159113.9,0.0,0.0,0.0,0,47294.719,119.42528,122.717,85.729,97.804,97.05,26.773,13.364,14.009,16.398,13.901,84.776,1.544,48.02,36037.029,5551.523,16128.124,1095.134,4082.676,26857.457,0,0,0,0,0,66:05:00,17:00,00:00,30:00:00,84:45:00,197:50:00
el potrero,2015-2016,30,1404246.63,1366640.514,21425.79,166858.55,166858.55,0.0,0.0,0.0,0,49805.162,119.607487,122.899,85.679,97.748,97.026,26.844,13.39,14.036,16.441,13.932,84.739,1.555,48.04,37606.016,5861.456,16937.4,1155.471,4272.443,28226.77,0,0,0,0,0,67:10:00,32:50:00,00:00,38:00:00,84:45:00,222:45:00
el potrero,2015-2016,31,1476694.08,1437152.335,22749.86,175590.15,175590.15,0.0,0.0,0.0,0,52878.964,119.782168,123.078,85.588,97.692,97.002,26.933,13.425,14.062,16.483,13.963,84.714,1.565,48.06,39541.645,6225.048,17955.301,1232.744,4515.365,29928.458,0,0,0,0,0,71:55:00,32:50:00,00:00,38:00:00,84:45:00,227:30:00
el potrero,2015-2016,32,1544720.79,1503235.034,23978.89,183615.5,183615.5,0.0,0.0,0.0,0,55804.86,119.872918,123.181,85.501,97.653,96.978,27.065,13.477,14.081,16.514,13.983,84.675,1.572,48.1,41485.656,6573.846,18905.641,1304.03,4752.863,31536.38,0,0,0,0,0,77:05:00,32:50:00,00:00,41:35:00,84:45:00,236:15:00
el potrero,2015-2016,33,1614366.69,1570752.073,25319.42,191905.65,191905.65,0.0,0.0,0.0,0,58748.237,119.926027,123.256,85.41,97.626,96.958,27.224,13.54,14.096,16.54,14.0,84.644,1.575,48.15,43614.517,6921.896,19892.181,1370.373,5017.807,33202.257,0,0,0,0,0,81:35:00,32:50:00,00:00,42:05:00,84:45:00,241:15:00
el potrero,2015-2016,34,1653119.95,1607853.356,25991.31,198509.5,198509.5,0.0,0.0,0.0,0,61231.676,119.905273,123.281,85.341,97.609,96.942,27.329,13.58,14.1,16.551,14.004,84.614,1.578,48.19,45266.416,7127.041,20277.474,1410.178,5971.786,34786.479,0,69207,65878,0,135085,82:35:00,35:05:00,00:00,42:05:00,92:45:00,252:30:00
el refugio,2015-2016,10,24249.0,23488.346,342.096,1955.506,0.0,1268.646,0.0,686.86,0,885.217,87.820967,90.665,74.871,92.493,92.18,28.577,13.001,10.789,13.869,10.753,77.527,2.95,50.47,760.654,204.591,240.34,35.696,176.801,657.428,0,0,0,0,0,39:45:00,00:05,00:00,00:20,00:00,40:10:00
el refugio,2015-2016,11,48430.0,46869.418,701.023,4029.973,0.0,2551.473,0.0,1478.5,0,1775.066,88.568825,91.518,76.768,92.09,92.221,28.72,13.1,10.859,13.962,10.875,77.886,2.94,50.4,1560.582,409.111,529.349,72.222,211.123,1221.805,0,0,0,0,0,86:45:00,05:55,00:00,00:20,00:00,93:15:00
el refugio,2015-2016,12,71936.0,69567.764,1015.859,6095.575,0.0,3867.545,0.0,2228.03,0,2621.359,89.74532,92.8,77.676,90.427,92.175,28.783,13.134,10.975,14.294,11.187,78.265,2.98,50.37,2368.236,617.805,780.512,106.431,257.729,1762.477,0,0,0,0,0,141:10:00,15:45,00:00,00:40,00:00,157:35:00
el refugio,2015-2016,13,88581.0,85640.012,1243.317,7510.797,0.0,4802.967,0.0,2707.86,0,3271.293,90.668177,93.782,77.618,89.955,92.174,28.805,13.135,11.068,14.445,11.341,78.511,3.01,50.38,2940.988,767.245,982.946,129.306,314.847,2194.344,0,0,0,0,0,188:25:00,21:35,00:00,40:10:00,00:00,250:10:00
el refugio,2015-2016,14,104310.0,100851.226,1454.352,9207.83,0.0,5786.09,0.0,3421.74,0,3981.03,91.854213,95.004,78.102,90.263,92.246,28.777,13.126,11.195,14.534,11.441,78.721,3.02,50.36,3458.774,905.447,1165.836,153.231,332.559,2557.073,0,0,0,0,0,215:45:00,23:40,00:00,85:10:00,24:00:00,348:35:00
el refugio,2015-2016,15,126129.0,121941.809,1758.713,11096.148,0.0,7037.518,0.0,4058.63,0,4673.007,93.491727,96.702,78.552,90.473,92.338,28.807,13.144,11.374,14.696,11.608,78.989,3.03,50.35,4187.191,1099.143,1403.531,195.771,378.376,3076.821,0,0,0,0,0,218:55:00,31:20:00,00:00,85:20:00,88:00:00,423:35:00
el refugio,2015-2016,16,157074.0,151868.337,2182.962,14275.481,0.0,9038.351,0.0,5237.13,0,5869.65,94.988781,98.245,79.168,90.273,92.421,28.827,13.163,11.531,14.884,11.805,79.312,3.03,50.33,5205.663,1372.66,1733.196,257.517,409.646,3773.019,0,0,0,0,0,227:30:00,51:30:00,00:00,96:30:00,88:00:00,463:30:00
el refugio,2015-2016,17,184980.0,178778.597,2557.434,17141.101,0.0,10812.391,0.0,6328.71,0,6976.515,96.119892,99.454,79.635,90.341,92.5,28.829,13.163,11.65,14.998,11.928,79.534,3.03,50.33,6201.403,1616.273,2033.864,315.448,423.049,4388.634,0,0,0,0,0,267:55:00,57:10:00,00:00,96:35:00,88:00:00,509:40:00
el refugio,2015-2016,18,213499.0,205997.087,2945.407,20114.965,0.0,12652.025,0.0,7462.94,0,8092.332,97.337156,100.882,80.077,90.548,92.578,28.832,13.167,11.778,15.095,12.042,79.774,3.03,50.33,7501.913,1866.219,2329.096,384.152,430.138,5009.605,0,0,0,0,0,307:05:00,59:05:00,00:00,96:35:00,88:00:00,550:45:00
el refugio,2015-2016,19,242111.0,233545.059,3335.64,23133.392,0.0,14642.422,0.0,8490.97,0,9268.777,98.844563,102.47,80.365,91.075,92.658,28.835,13.174,11.938,15.172,12.145,80.05,3.04,50.32,8565.941,2122.096,2661.427,453.825,437.672,5675.02,0,0,0,0,0,332:15:00,75:35:00,00:00,96:40:00,92:40:00,597:10:00
el refugio,2015-2016,20,271562.0,261928.443,3734.968,25981.69,0.0,16482.47,0.0,9499.22,0,10280.953,100.229057,103.915,80.575,91.564,92.755,28.826,13.176,12.085,15.246,12.242,80.294,3.04,50.31,9633.557,2377.647,3002.101,527.899,467.211,6374.858,0,0,0,0,0,361:35:00,88:45:00,00:00,96:40:00,92:40:00,639:40:00
el refugio,2015-2016,21,299308.0,288604.51,4111.336,28884.697,0.0,18399.847,0.0,10484.85,0,11403.914,101.282212,105.038,80.673,92.061,92.832,28.819,13.177,12.198,15.286,12.3,80.462,3.03,50.31,10703.49,2617.086,3355.176,599.047,484.574,7055.883,0,0,0,0,0,388:58:00,106:25:00,00:00,97:15:00,92:40:00,684:55:00
el refugio,2015-2016,22,326651.0,314700.66,4481.637,32290.071,0.0,20819.911,0.0,11470.16,0,12640.551,102.484718,106.376,80.778,92.539,92.904,28.831,13.181,12.328,15.347,12.376,80.642,3.03,50.31,11950.34,2857.373,3659.423,675.456,548.266,7740.518,0,0,0,0,0,422:05:00,124:30:00,00:00,97:15:00,92:40:00,736:50:00
el refugio,2015-2016,23,352865.0,339928.002,4837.237,35082.8,0.0,22894.58,0.0,12188.22,0,13648.539,103.569025,107.511,80.859,92.687,92.946,28.833,13.184,12.444,15.441,12.479,80.816,3.04,50.3,12936.998,3097.636,3988.552,748.201,570.688,8405.077,0,0,0,0,0,463:35:00,137:35:00,00:00,97:15:00,92:40:00,791:05:00
el refugio,2015-2016,24,377825.0,364057.667,5175.621,38418.498,0.0,25350.488,0.0,13068.01,0,14739.647,104.703845,108.663,81.0,92.71,93.0,28.85,13.189,12.565,15.559,12.603,81.002,3.05,50.29,13767.333,3324.868,4256.687,825.334,611.645,9018.534,0,0,0,0,0,509:58:00,152:15:00,00:00,97:15:00,92:40:00,851:45:00
el refugio,2015-2016,25,403496.0,388851.947,5523.325,41601.147,0.0,27623.887,0.0,13977.26,0,15734.181,105.985684,109.977,81.05,92.88,93.03,28.86,13.193,12.7,15.66,12.721,81.227,3.07,50.28,14644.053,3571.781,4544.193,906.363,688.553,9710.89,0,0,0,0,0,540:08:00,170:40:00,00:00,105:35:00,92:40:00,909:00:00
el refugio,2015-2016,26,412742.0,397775.206,5649.343,42865.103,0.0,28677.623,0.0,14187.48,0,16184.988,106.330611,110.331,80.958,92.954,93.04,28.866,13.195,12.737,15.685,12.748,81.28,3.07,50.28,14966.794,3658.776,4650.731,941.15,759.636,10010.293,0,0,0,0,0,565:05:00,171:20:00,00:00,188:50:00,109:45:00,1035:20:00
el refugio,2015-2016,27,436457.0,420645.082,5973.176,45414.331,0.0,30379.581,0.0,15034.75,0,17030.194,107.234234,111.265,81.01,93.07,93.039,28.89,13.201,12.835,15.761,12.83,81.406,3.09,50.27,15811.918,3899.554,4911.079,1011.563,815.353,10637.549,0,0,0,0,0,613:30:00,176:10:00,00:00,195:45:00,109:45:00,1095:10:00
el refugio,2015-2016,28,463521.0,446740.156,6346.995,48275.844,0.0,32464.714,0.0,15811.13,0,18001.579,108.08014,112.14,81.09,93.123,93.025,28.907,13.207,12.927,15.84,12.913,81.52,3.12,50.26,16780.844,4179.485,5229.33,1098.176,823.325,11330.316,0,0,0,0,0,644:35:00,182:45:00,00:00,205:45:00,109:45:00,1142:50:00
el refugio,2015-2016,29,471422.69,454330.437,6456.127,49775.361,0.0,33595.351,0.0,16180.01,0,18598.338,108.323154,112.398,80.937,93.204,93.021,28.926,13.22,12.955,15.856,12.93,81.546,3.13,50.25,17092.253,4262.261,5319.388,1126.257,934.729,11642.635,0,0,0,0,0,647:15:00,190:35:00,00:00,245:40:00,109:45:00,1193:15:00
eldorado,2015-2016,19,15560.0,14626.4,182.0,913.85,0.0,913.85,0.0,0.0,0,179.508,93.380285,99.341,82.056,0.0,0.0,0.0,12.319,11.313,13.536,0.0,78.797,0.0,51.998,0.0,67.576,207.428,11.681,29.186,315.871,0,0,0,0,0,04:40,00:00,00:00,00:00,00:00,04:40
eldorado,2015-2016,20,45750.0,43016.762,488.86,3635.45,0.0,3635.45,0.0,0.0,0,1298.363,93.611942,99.56,83.183,0.0,0.0,0.0,12.476,11.262,13.195,0.0,79.932,0.0,52.12,0.0,196.599,562.149,34.674,73.046,866.468,0,0,0,0,0,06:50,00:00,00:00,00:00,00:00,06:50
eldorado,2015-2016,21,75430.0,71050.102,826.98,6394.25,0.0,6394.25,0.0,0.0,0,2415.798,93.382144,99.139,83.78,0.0,0.0,0.0,12.448,11.197,13.078,0.0,80.387,0.0,52.265,0.0,321.518,885.657,54.052,108.679,1369.906,0,0,0,0,0,11:25,00:00,00:00,00:00,00:00,11:25
eldorado,2015-2016,22,106170.0,99857.144,1195.23,9394.35,0.0,9394.35,0.0,0.0,0,3564.512,93.712249,99.637,84.129,0.0,0.0,0.0,12.455,11.21,13.121,0.0,80.741,0.0,52.34,0.0,453.114,1217.595,72.442,145.713,1888.864,0,0,0,0,0,12:25,00:00,00:00,00:00,00:00,12:25
eldorado,2015-2016,23,135390.0,127379.462,1576.43,12423.1,0.0,12423.1,0.0,0.0,0,4621.904,94.270951,100.199,84.361,0.0,0.0,0.0,12.441,11.247,13.125,0.0,81.12,0.0,52.16,0.0,579.277,1530.646,89.537,181.817,2381.277,0,0,0,0,0,15:35,00:00,00:00,00:00,00:00,15:35
eldorado,2015-2016,24,162280.0,152683.929,1959.03,15200.55,0.0,15200.55,0.0,0.0,0,5569.94,94.695806,100.647,84.514,0.0,0.0,0.0,12.434,11.282,13.127,0.0,81.321,0.0,51.978,0.0,692.869,1821.471,104.586,216.494,2835.42,0,0,0,0,0,16:35,00:00,00:00,00:00,16:20,32:55:00
eldorado,2015-2016,25,189180.0,177983.739,2247.93,18054.2,0.0,18054.2,0.0,0.0,0,6535.98,95.286909,101.281,84.678,0.0,0.0,0.0,12.438,11.343,13.143,0.0,81.45,0.0,51.849,0.0,804.846,2111.515,119.139,252.291,3287.791,0,0,0,0,0,31:25:00,00:00,00:00,00:00,16:20,47:45:00
eldorado,2015-2016,26,216580.0,203768.789,2522.43,20736.85,0.0,20736.85,0.0,0.0,0,7563.628,96.146952,102.192,84.863,0.0,0.0,0.0,12.439,11.435,13.149,0.0,81.588,0.0,51.779,0.0,917.4,2408.414,134.244,288.856,3748.914,0,0,0,0,0,37:35:00,01:30,00:00,00:00,16:20,55:25:00
eldorado,2015-2016,27,243770.0,229353.988,2803.02,23346.1,0.0,23346.1,0.0,0.0,0,8657.108,96.578943,102.649,84.951,0.0,0.0,0.0,12.458,11.482,13.09,0.0,81.665,0.0,51.709,0.0,1032.626,2703.709,150.548,325.485,4212.368,0,0,0,0,0,39:30:00,01:30,00:00,00:00,16:20,57:20:00
eldorado,2015-2016,28,264042.79,248436.8,2984.42,25768.85,0.0,25768.85,0.0,0.0,0,9683.567,96.634137,102.704,84.598,104.141,96.324,27.165,12.44,11.48,12.988,10.619,81.76,1.552,51.646,15605.99,1113.122,2934.538,162.689,458.464,4668.813,0,0,0,0,0,48:30:00,01:30,00:00,00:00,16:20,66:20:00
huixtla,2015-2016,12,63950.0,63473.311,605.4,3732.65,0.0,3732.65,0.0,0.0,0,1447.754,85.271534,85.912,74.745,0.0,0.0,0.0,12.563,10.507,13.505,0.0,76.749,0.0,48.98,0.0,352.48,854.82,52.42,437.278,1696.998,0,0,0,0,0,46:15:00,00:30,00:00,00:37,00:00,47:22:00
huixtla,2015-2016,13,119290.0,114271.509,1121.99,8806.85,0.0,8806.85,0.0,0.0,0,3632.485,85.081775,88.818,76.805,0.0,0.0,0.0,12.434,10.483,13.696,0.0,76.645,0.0,48.52,0.0,642.145,1459.609,125.91,672.94,2900.604,0,0,0,0,0,56:43:00,00:53,00:00,08:28,00:00,66:04:00
huixtla,2015-2016,14,176080.0,166019.726,1636.75,13465.1,0.0,13465.1,0.0,0.0,0,5832.502,83.413993,88.469,78.389,0.0,0.0,0.0,12.374,10.324,13.675,0.0,76.018,0.0,48.62,0.0,920.683,2021.166,147.955,838.867,3928.671,0,0,0,0,0,67:29:00,01:03,00:00,15:28,00:00,84:00:00
huixtla,2015-2016,15,227300.0,212859.379,2092.85,17823.25,0.0,17823.25,0.0,0.0,0,8103.468,83.687203,89.365,79.028,0.0,0.0,0.0,12.429,10.364,13.817,0.0,75.989,0.0,48.6,0.0,1203.391,2526.783,220.268,990.006,4940.448,0,0,0,0,0,96:12:00,01:03,00:00,20:51,00:00,118:06:00
huixtla,2015-2016,16,285025.0,265868.87,2633.32,22872.45,0.0,22872.45,0.0,0.0,0,10353.402,84.056259,90.113,79.819,0.0,0.0,0.0,12.533,10.413,13.889,0.0,76.037,0.0,48.68,0.0,1521.748,3094.3,241.743,1131.885,5989.676,0,0,0,0,0,110:32:00,02:22,00:00,21:06,00:00,134:00:00
huixtla,2015-2016,17,339588.0,315924.29,3124.61,27592.85,0.0,27592.85,0.0,0.0,0,12535.374,84.828179,91.182,80.187,0.0,0.0,0.0,12.526,10.498,14.005,0.0,76.159,0.0,48.83,0.0,1763.789,3703.564,262.155,1334.054,7063.562,0,0,0,0,0,135:11:00,02:40,00:00,21:06,00:00,158:57:00
huixtla,2015-2016,18,396918.0,368366.562,3641.88,32854.75,0.0,32854.75,0.0,0.0,0,14649.38,85.462717,92.087,80.416,0.0,0.0,0.0,12.524,10.566,14.111,0.0,76.284,0.0,48.89,0.0,2090.112,4251.771,292.334,1579.291,8213.508,0,0,0,0,0,149:18:00,03:33,00:00,21:06,00:00,173:57:00
huixtla,2015-2016,19,453863.0,420170.647,4152.04,38243.5,0.0,38243.5,0.0,0.0,0,16799.958,86.131604,93.038,80.636,0.0,0.0,0.0,12.547,10.642,14.204,0.0,76.384,0.0,48.97,0.0,2435.496,4804.577,314.644,1797.971,9352.688,0,0,0,0,0,158:17:00,05:08,00:00,21:06,00:00,184:31:00
huixtla,2015-2016,20,506323.0,468375.551,4659.1,43298.2,0.0,43298.2,0.0,0.0,0,18727.569,86.850435,93.887,80.869,0.0,0.0,0.0,12.594,10.73,14.306,0.0,76.434,0.0,49.13,0.0,2749.228,5305.754,337.675,2001.333,10393.99,0,0,0,0,0,173:26:00,05:35,00:00,21:06,00:00,200:07:00
huixtla,2015-2016,21,562368.0,519636.478,5204.88,48549.5,0.0,48549.5,0.0,0.0,0,20958.411,87.451838,94.643,81.069,0.0,0.0,0.0,12.655,10.803,14.399,0.0,76.502,0.0,49.2,0.0,3032.978,5865.394,364.131,2239.144,11501.647,0,0,0,0,0,188:52:00,06:35,00:00,24:06:00,00:00,219:33:00
huixtla,2015-2016,22,623668.0,575366.014,5838.54,54469.7,0.0,54469.7,0.0,0.0,0,23280.199,88.202114,95.607,81.282,0.0,0.0,0.0,12.725,10.891,14.503,0.0,76.618,0.0,49.31,0.0,3419.565,6464.928,396.231,2433.317,12714.041,0,0,0,0,0,196:49:00,07:02,00:00,24:06:00,00:00,227:57:00
huixtla,2015-2016,23,676208.0,623235.474,6322.97,59932.5,0.0,59932.5,0.0,0.0,0,25407.392,88.979568,96.542,81.513,0.0,0.0,0.0,12.751,10.981,14.598,0.0,76.711,0.0,49.39,0.0,3707.194,7006.027,430.292,2583.605,13727.118,0,0,0,0,0,218:31:00,07:02,00:00,32:47:00,00:00,258:20:00
huixtla,2015-2016,24,733523.0,675502.749,6932.13,65563.3,0.0,65563.3,0.0,0.0,0,27682.495,90.00191,97.732,81.622,0.0,0.0,0.0,12.78,11.1,14.726,0.0,76.82,0.0,49.52,0.0,4112.756,7617.279,467.746,2766.149,14963.93,0,0,0,0,0,230:14:00,07:06,00:00,39:20:00,00:00,276:40:00
huixtla,2015-2016,25,782723.0,720060.266,7440.56,70898.55,0.0,70898.55,0.0,0.0,0,29563.429,90.707773,98.602,81.699,0.0,0.0,0.0,12.781,11.183,14.809,0.0,76.868,0.0,49.67,0.0,4421.894,8124.28,501.892,2971.33,16019.396,0,0,0,0,0,264:20:00,07:15,00:00,41:00:00,00:00,312:35:00
huixtla,2015-2016,26,840748.0,772690.878,8060.02,76490.5,0.0,76490.5,0.0,0.0,0,31785.175,91.433709,99.487,81.644,0.0,0.0,0.0,12.795,11.27,14.897,0.0,76.909,0.0,49.82,0.0,4861.391,8719.374,541.431,3269.905,17392.101,0,0,0,0,0,271:28:00,07:25,00:00,43:49:00,00:00,322:42:00
