ingenio,zafra,semana,cana_molida_bruta,cana_molida_neta,superficie_cosechada,azucar_total,azucar_refinada,azucar_estandar,azucar_blanca_especial,azucar_mascabado,alcohol_96_producido,miel_final_85_brix,karbe_cana_bruta,karbe_cana_neta,eficiencia_fabrica,extraccion_jugo_mezclado,extraccion_pol_pol_cana,bagazo_cana,fibra_cana,pol_cana,brix_jugo_mezclado,pol_jugo_mezclado,pza_aparente_jugo_mezclado,pol_bagazo,humedad_bagazo,materia_extrana,perdidas_bagazo,perdidas_miel_final,perdidas_cachaza,perdidas_indeterminadas,perdidas_totales,petroleo_pruebas,petroleo_molienda,petroleo_liquidacion,petroleo_fabrica_alcohol,petroleo_total,tiempo_perdido_fabrica,tiempo_perdido_personal,tiempo_perdido_festivos,tiempo_perdido_campo,tiempo_perdido_lluvias,tiempo_perdido_total,pol_porcentaje_fibra,cana_cosechada_mecanicamente,cana_quemada,kg_vapor_kg_cana,energia_electrica_ton_cana,rendimiento_campo,rendimiento_fabrica
central la providencia,2018-2019,27,527042.326,507501.555,8099.64,58409.02,0.0,0.0,0.0,58409.02,0.0,19500.801,0.0,0.0,84.04,96.368544,95.3585635,27.9146226,13.559,13.265,16.275,13.126,80.648,2.205,48.294,19540.771,3244.982,6426.98,470.779,1015.421,11158.154,0.0,0.0,0,0,0.0,214:40:00,11:35,00:00,64:55:00,03:50,295:00:00,97.829,5.153,96.267,0.533,5793791.0,65.069845,11.0824
central la providencia,2018-2019,28,555013.076,534385.489,8638.41,61445.101,0.0,0.0,0.0,61445.101,0.0,21634.825,0.0,0.0,83.804,96.1964206,95.3472559,27.9997403,13.565,13.285,16.33,13.167,80.631,2.207,48.417,20627.587,3430.635,6935.446,507.365,1068.426,11941.865,0.0,0.0,0,0,0.0,269:35:00,11:45,00:00,67:25:00,03:50,352:35:00,97.935,5.327,96.243,0.53,6133645.0,64.249448,11.0709
central la providencia,2018-2019,29,591787.52,569727.695,9415.04,65599.388,0.0,0.0,0.0,62083.391,0.0,23743.075,0.0,0.0,83.592,95.8646955,95.3374608,28.1645912,13.602,13.298,16.408,13.224,80.598,2.201,48.571,22059.825,3669.221,7584.557,547.713,1110.222,12911.706,0.0,0.0,0,0,0.0,276:05:00,14:15,00:00,80:50:00,03:50,375:00:00,97.759,5.412,96.216,0.531,6584165.0,62.85555,11.0849
central la providencia,2018-2019,30,627435.94,603979.92,10021.64,69788.658,0.0,0.0,0.0,62083.391,0.0,25735.661,0.0,0.0,83.538,95.7247498,95.373942,28.200848,13.622,13.312,16.463,13.264,80.567,2.183,48.587,23456.02,3864.071,8143.82,593.306,1148.795,13749.985,0.0,0.0,0,0,0.0,288:34:00,16:34,00:00,93:40:00,03:50,402:40:00,97.728,3.086,96.133,0.534,7009150.0,62.60811,11.1228
central la providencia,2018-2019,31,665939.59,640985.288,10622.18,74155.15,0.0,0.0,0.0,61963.9,0.0,27665.883,0.0,0.0,83.484,95.5212942,95.3919838,28.2350759,13.649,13.322,16.518,13.304,80.541,2.174,48.557,24954.302,4088.212,8739.666,639.555,1185.028,14652.455,0.0,0.0,0,0,0.0,301:30:00,17:30,00:00,95:30:00,03:50,418:19:00,97.602,3.175,96.106,0.503,7060353.0,62.693306,11.1354
central la providencia,2018-2019,32,695423.14,669380.007,11219.63,77314.55,0.0,0.0,0.0,61963.9,0.0,29161.113,0.0,0.0,83.409,95.4275528,95.413224,28.2529583,13.668,13.328,16.548,13.326,80.526,2.163,48.533,26043.133,4251.266,9229.258,680.143,1216.483,15377.147,0.0,0.0,0,0,0.0,310:19:00,17:30,00:00,138:10:00,03:50,469:50:00,97.508,3.088,96.198,0.478,6979677.0,61.982716,11.1176
central la providencia,2018-2019,33,715858.423,0.0,11552.182,79889.73,0.0,0.0,0.0,61963.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,00:00,00:00,00:00,00:00,00:00,00:00,0.0,0.0,0.0,0.0,0.0,61.967377,11.1599
central la providencia,2018-2019,34,718777.75,691889.855,11598.8,80169.92,0.0,0.0,0.0,61963.9,0.0,30395.073,0.0,0.0,82.961,95.3944451,95.4292004,28.269815,13.683,13.334,16.569,13.339,80.505,2.156,48.519,26887.891,4380.964,9677.637,710.271,1562.354,16331.226,0.0,0.0,0,0,0.0,313:45:00,17:50,00:00,231:00:00,03:50,566:25:00,97.453,3.103,96.236,0.49,7395336.0,61.970009,11.1536
central motzorongo,2018-2019,9,28300.0,27582.635,437.59,1484.21,0.0,0.0,0.0,0.0,0.0,121.421,95.223,97.7,76.96,96.32,96.37,25.15,12.32,11.446,14.33,11.45,79.91,1.65,48.5,717.365,117.461,404.509,86.67,137.736,746.376,1763.0,9655.0,0,0,11418.0,02:17,00:00,00:00,00:28,00:00,02:45,92.91,0.587,81.784,0.575,362.574,64.67241,5.2445
central motzorongo,2018-2019,10,82750.0,79895.128,1140.65,6222.331,0.0,0.0,0.0,0.0,0.0,2212.349,91.755,95.034,79.29,95.83,96.5,24.53,12.14,11.067,14.06,11.14,79.25,1.58,48.03,2854.872,320.233,952.072,247.435,376.751,1896.491,1763.0,24231.0,0,0,25994.0,14:16,00:00,00:00,04:32,12:41,31:29:00,91.2,1.326,91.388,0.583,1200042.0,72.546355,7.5194
central motzorongo,2018-2019,11,146250.0,140342.491,1943.45,11776.898,0.0,0.0,0.0,0.0,0.0,4557.014,91.118,94.953,79.05,95.01,96.26,25.0,12.32,11.01,14.09,11.15,79.17,1.65,48.06,5907.509,602.672,1595.126,485.953,689.997,3373.748,1763.0,165597.0,0,0,167360.0,19:36,00:03,00:00,06:07,12:41,38:27:00,89.35,1.266,93.396,0.575,2187457.0,75.252772,8.0525
central motzorongo,2018-2019,12,214650.0,206103.756,2827.26,18137.774,0.0,0.0,0.0,0.0,0.0,7202.113,92.689,96.532,79.61,95.41,96.28,25.26,12.41,11.162,14.13,11.26,79.73,1.64,48.22,8546.244,891.722,2333.758,687.969,972.002,4885.451,1763.0,168.692,0,0,170455.0,30:24:00,00:29,00:00,06:51,12:41,50:25:00,89.97,2.118,93.797,0.569,3291.777,75.921563,8.4499
central motzorongo,2018-2019,13,267050.0,256533.886,3500.3,23444.108,0.0,0.0,0.0,0.0,0.0,9082.649,94.353,98.221,80.31,95.3,96.3,25.4,12.43,11.332,14.29,11.45,80.14,1.65,48.39,10516.114,1120.18,2836.162,823.019,1180.155,5959.516,1.763,170352.0,0,0,172115.0,40:13:00,00:29,00:00,42:57:00,12:41,96:20:00,91.19,2.729,93.743,0.568,4160787.0,76.29346,8.7789
central motzorongo,2018-2019,14,316000.0,303960.852,4131.78,28159.558,0.0,2665.324,0.0,0.0,0.0,10772.511,95.203,98.974,80.48,95.46,96.31,25.45,12.43,11.411,14.31,11.51,80.43,1.66,48.47,12039.148,1330.82,3356.048,958.035,1394.903,7039.806,1763.0,170702.0,0,0,172465.0,42:05:00,00:33,00:00,90:22:00,12:41,145:41:00,91.77,2.915,93.924,0.569,4966.047,76.480354,8.9112
central motzorongo,2018-2019,15,384900.0,370361.317,5014.69,35110.562,0.0,9616.328,0.0,0.0,0.0,13121.511,95.91,99.675,81.03,95.88,96.31,25.5,12.43,11.478,14.29,11.53,80.67,1.66,48.58,14538.683,1632.531,3976.224,1164.764,1608.746,8382.265,1763.0,170702.0,0,0,172465.0,45:55:00,00:36,00:00,92:51:00,12:41,152:03:00,92.33,3.051,94.081,0.569,6095.042,76.754495,9.1219
central motzorongo,2018-2019,16,455700.0,438501.863,5909.42,42382.324,0.0,16640.89,0.0,0.0,0.0,15592.017,96.68,100.472,81.49,95.87,96.3,25.66,12.48,11.56,14.36,11.61,80.84,1.67,48.69,17198.137,1947.233,4619.792,1365.244,1818.976,9751.245,1.763,170.702,0,0,172.465,48:02:00,00:44,00:00,93:37:00,12:41,155:04:00,92.62,3.28,94.197,0.568,7225722.0,77.114166,9.3004
central motzorongo,2018-2019,17,521000.0,501272.983,6738.07,49224.824,0.0,23479.64,0.0,0.0,0.0,17769.037,97.836,101.686,82.02,95.78,96.29,25.79,12.51,11.68,14.48,11.74,81.09,1.68,48.85,19727.017,2257.523,5256.722,1525.34,1903.997,10943.582,1763.0,170702.0,0,0,172465.0,60:38:00,00:44,00:00,94:07:00,12:41,168:10:00,93.39,3.287,94.082,0.568,8305.987,77.321844,9.4481
central motzorongo,2018-2019,18,588900.0,566579.776,7597.65,56493.962,0.0,30724.678,0.0,0.0,0.0,20111.321,99.088,102.992,82.43,96.08,96.34,25.79,12.5,11.804,14.54,11.84,81.4,1.68,48.9,22320.224,2544.657,5907.411,1707.127,2054.769,12213.964,1763.0,172802.0,0,0,174565.0,69:50:00,00:44,00:00,94:28:00,12:41,177:43:00,94.45,3.192,94.286,0.566,9397.297,77.510809,9.5931
central motzorongo,2018-2019,19,657600.0,632659.062,8471.68,64232.515,0.0,35284.436,0.0,0.0,0.0,22570.399,100.243,104.195,82.68,96.13,96.34,25.91,12.55,11.924,14.63,11.95,81.67,1.69,48.95,24940.938,2871.527,6597.756,1872.445,2240.091,13581.819,1763.0,172802.0,0,0,174565.0,77:27:00,00:44,00:00,95:03:00,12:41,185:55:00,95.04,3.218,94.42,0.564,10444.122,77.623328,9.7677
central motzorongo,2018-2019,20,722650.0,695499.964,9300.82,72132.632,0.0,36573.221,0.0,0.0,0.0,24650.115,101.551,105.515,83.05,96.26,96.33,25.95,12.56,12.057,14.72,12.07,81.97,1.7,48.96,27150.036,3194.206,7177.775,2042.535,2355.721,14770.237,1.763,178.892,0,0,180.655,88:52:00,00:44,00:00,95:38:00,12:41,197:55:00,96.01,3.156,94.684,0.563,11483.172,77.69745,9.9816
central motzorongo,2018-2019,21,792150.0,762631.026,10191.21,80048.033,0.0,43198.068,0.0,0.0,0.0,27153.649,102.764,106.742,83.32,96.77,96.36,25.98,12.57,12.184,14.76,12.13,82.2,1.71,48.99,29518.974,3517.458,7888.554,2206.912,2485.316,16098.24,1763.0,178892.0,0,0,180655.0,93:54:00,00:44,00:00,96:39:00,12:41,203:58:00,96.96,3.222,94.781,0.564,12614.434,77.728748,10.1051
central motzorongo,2018-2019,22,861350.0,829451.861,11078.82,88332.643,0.0,51482.678,0.0,0.0,0.0,29740.334,104.16,108.166,83.44,97.31,96.38,26.03,12.59,12.332,14.82,12.21,82.43,1.72,49.02,31898.139,3849.4,8610.208,2362.919,2768.976,17591.503,1763.0,178892.0,0,0,180655.0,98:53:00,00:44,00:00,97:21:00,12:41,209:39:00,97.99,3.285,94.875,0.562,13730222.0,77.747449,10.2551
central motzorongo,2018-2019,23,923300.0,889209.127,11875.12,96019.812,0.0,56131.128,0.0,0.0,0.0,32184.183,105.078,109.107,83.62,97.42,96.38,26.09,12.61,12.43,14.89,12.3,82.6,1.73,49.03,34090.873,4158.469,9202.654,2525.043,2910.083,18796.249,1763.0,178892.0,0,0,180655.0,115:20:00,01:09,00:00,98:18:00,12:41,227:28:00,98.57,3.305,94.954,0.564,14795.837,77.750793,10.3996
central motzorongo,2018-2019,24,992900.0,956567.849,12763.87,104250.765,0.0,56131.128,0.0,0.0,0.0,34722.564,106.081,110.11,83.85,97.51,96.38,26.2,12.66,12.537,14.97,12.39,82.79,1.73,49.06,36332.151,4507.034,9915.766,2693.41,2984.467,20100.677,1763.0,179839.0,0,0,181602.0,122:15:00,01:13,00:00,98:45:00,12:41,234:54:00,99.06,3.228,95.15,0.563,15919.222,77.789886,10.4996
central motzorongo,2018-2019,25,1060950.0,1022095.291,13638.75,112011.386,0.0,56131.128,0.0,0.0,0.0,37440.732,106.769,110.828,83.89,97.55,96.39,26.24,12.67,12.608,15.03,12.46,82.92,1.74,49.08,38854.709,4830.318,10746.024,2888.597,3087.731,21552.67,1763.0,179839.0,0,0,181602.0,133:58:00,01:22,00:00,99:24:00,12:41,247:25:00,99.52,3.12,95.266,0.563,17017.153,77.789386,10.5576
central motzorongo,2018-2019,26,1124400.0,1083452.391,14454.89,119541.179,0.0,56131.128,0.0,0.0,0.0,39997.098,107.49,111.552,83.95,97.5,96.39,26.31,12.69,12.688,15.11,12.54,83.03,1.74,49.12,40947.609,5146.982,11484.055,3057.644,3214.147,22902.828,1763.0,179839.0,0,0,181602.0,148:04:00,01:28,00:00,100:41:00,12:41,262:54:00,99.96,3.054,95.416,0.565,18089.257,77.786825,10.6315
central motzorongo,2018-2019,27,1195300.0,1152032.253,15377.76,128626.986,0.0,56131.128,0.0,0.0,0.0,42654.069,108.349,112.418,84.15,97.56,96.39,26.41,12.73,12.781,15.19,12.63,83.15,1.75,49.15,43267.747,5523.442,12204.706,3239.303,3254.13,24221.581,1.763,179.839,0,0,181.602,152:04:00,01:28,00:00,101:27:00,12:41,267:40:00,100.42,2.974,95.586,0.565,19203.283,77.729136,10.761
central motzorongo,2018-2019,28,1259850.0,1213884.502,16222.94,136465.635,0.0,56131.128,0.0,0.0,0.0,45264.157,108.944,113.069,84.21,97.68,96.38,26.49,12.76,12.849,15.23,12.68,83.22,1.76,49.18,45965.498,5863.702,12964.395,3404.574,3326.968,25559.639,1763.0,179839.0,0,0,181602.0,161:11:00,01:28,00:00,102:00:00,12:41,277:20:00,100.69,2.888,95.747,0.567,20305132.0,77.65855,10.8318
central motzorongo,2018-2019,29,1309950.0,1261711.737,16886.66,142692.025,0.0,56131.128,0.0,0.0,0.0,47345.949,109.341,113.521,84.26,97.64,96.37,26.56,12.79,12.895,15.28,12.73,83.28,1.76,49.2,48238.263,6132.696,13513.404,3526.596,3415.256,26587.952,1763.0,179839.0,0,0,181602.0,164:51:00,01:28,00:00,139:05:00,12:41,318:05:00,100.83,2.837,95.846,0.569,21178366.0,77.573066,10.8929
central motzorongo,2018-2019,30,1374000.0,1322056.037,17737.78,149888.279,0.0,61265.25,0.0,0.0,0.0,50566.974,109.863,114.18,84.2,97.56,96.35,26.65,12.82,12.955,15.36,12.79,83.32,1.78,49.23,51943.963,6502.072,14466.374,3680.605,3477.221,28126.272,1763.0,179839.0,0,0,181602.0,173:20:00,01:28,00:00,139:39:00,12:41,327:08:00,101.06,2.772,95.968,0.569,22257.172,77.461779,10.9088
central motzorongo,2018-2019,31,1404548.56,1350193.19,18250.21,154721.82,0.0,63886.861,0.0,0.0,0.0,52666.484,110.051,114.481,84.19,97.5,96.34,26.69,12.83,12.978,15.39,12.82,83.33,1.78,49.25,54355.37,6680.229,14891.57,3759.205,3488.024,28819.028,1763.0,179839.0,0,0,181602.0,179:05:00,01:28,00:00,140:10:00,12:41,333:24:00,101.13,2.735,96.032,0.572,22899618.0,76.960679,11.0157
central progreso,2018-2019,9,9740.0,0.0,183.752,223.3,0.0,0.0,0.0,223.3,0.0,0.0,0.0,0.0,77.645,0.0,0.0,0.0,13.163,12.308,14.989,0.0,81.54,0.0,51.157,0.0,62.726,152.334,16.558,36.428,268.045,0.0,0.0,0,0,0.0,03:00,00:35,00:00,05:15,00:00,08:50,0.0,0.0,0.0,0.0,0.0,53.006225,2.2926
central progreso,2018-2019,10,38830.0,38830.0,650.25,3056.05,0.0,262.05,0.0,2794.0,0.0,564.224,0.0,99.787,78.8999854,96.021437,95.0157275,28.5919907,13.29,11.998,14.69,11.873,80.82,2.092,50.48,0.0,232.217,526.255,56.664,167.916,983.052,2891.0,642.0,0,0,3533.0,31:50:00,00:45,00:00,17:50,10:50,61:15:00,90.279,0.0,91.386539,0.3818954,458700.0,59.715494,7.8703
central progreso,2018-2019,11,71870.0,71870.0,1140.1,6506.05,0.0,262.05,0.0,6244.0,0.0,1783.925,0.0,100.655,79.7988066,96.0436121,95.0568642,28.8595074,13.438,12.092,14.757,11.967,81.095,2.071,50.4,0.0,429.569,925.416,97.812,302.736,1755.533,2891.0,642.0,0,0,3533.0,45:00:00,01:00,00:00,31:05:00,16:35,93:40:00,89.978,0.0,95.3388859,0.4679699,854300.0,63.038329,9.0525
central progreso,2018-2019,12,108770.0,108770.0,1780.2,10395.05,0.0,1571.05,0.0,8824.0,0.0,3213.951,0.0,102.356,80.7875358,96.1522552,95.2709099,28.5846281,13.455,12.28,14.962,12.167,81.324,2.032,49.98,0.0,631.66,1393.048,150.848,390.644,2566.2,2891.0,642.0,0,0,3533.0,68:20:00,01:00,00:00,31:15:00,16:35,117:10:00,91.267,0.0,96.6531773,0.4942447,1251400.0,61.099876,9.5569
central progreso,2018-2019,13,144420.0,144420.0,2380.95,14442.35,0.0,5378.35,0.0,9064.0,0.0,4726.033,0.0,103.911,81.4460469,95.8070004,95.348525,28.490583,13.473,12.46,15.232,12.4,81.41,2.034,49.79,0.0,837.025,1870.19,196.933,434.616,3338.764,2891.0,642.0,0,0,3533.0,76:45:00,01:00,19:45,35:15:00,16:35,149:20:00,92.484,0.0,97.4467935,0.4900845,1684300.0,60.65646,10.0002
central progreso,2018-2019,14,177510.0,177510.0,2945.7,18246.85,0.0,9122.85,0.0,9124.0,0.0,5922.685,0.0,105.72,82.209365,95.7170942,95.4508535,28.3915802,13.446,12.655,15.457,12.62,81.646,2.028,49.74,0.0,1021.916,2265.543,243.156,465.872,3996.487,2891.0,642.0,0,0,3533.0,80:40:00,01:00,56:15:00,39:35:00,16:35,194:05:00,94.114,0.0,97.891262,0.4749254,2110300.0,60.260719,10.2793
central progreso,2018-2019,15,216670.0,216225.38,3550.8,22890.9,0.0,13766.9,0.0,9124.0,0.0,7334.509,0.0,107.733,82.7634895,95.8315097,95.5251445,28.2870753,13.399,12.849,15.649,12.808,81.843,2.033,49.74,444.62,1245.759,2735.793,305.868,511.083,4798.503,2891.0,642.0,0,0,3533.0,90:20:00,01:20,56:15:00,39:35:00,24:35:00,212:05:00,95.892,0.0,98.277343,0.4656344,2600200.0,61.020051,10.5648
central progreso,2018-2019,16,258140.0,257627.056,4187.05,27792.8,0.0,18523.8,0.0,9269.0,0.0,8870.48,0.0,109.527,83.1817882,96.1182947,95.5718038,28.1568784,13.344,13.043,15.812,12.969,82.02,2.051,49.71,512.944,1490.972,3218.258,375.728,577.745,5662.703,2891.0,642.0,0,0,3533.0,93:50:00,01:20,56:15:00,42:50:00,24:35:00,218:50:00,97.746,0.0,98.5417644,0.4623576,3083900.0,61.651998,10.7665
central progreso,2018-2019,17,298320.0,297780.915,4907.59,32723.35,0.0,21946.35,0.0,10777.0,0.0,10452.084,0.0,111.153,83.4273133,96.4219154,95.6649818,28.0082127,13.284,13.225,15.978,13.121,82.12,2.047,49.69,539.085,1710.232,3744.427,448.067,635.476,6538.202,2891.0,642.0,0,0,3533.0,103:15:00,01:20,56:15:00,46:55:00,24:35:00,232:20:00,99.55,0.0,98.7289938,0.4605323,3599500.0,60.787474,10.9692
central progreso,2018-2019,18,334940.0,334351.416,5464.94,37247.15,0.0,26470.15,0.0,10777.0,0.0,12000.734,0.0,112.433,83.5434128,96.4649448,95.7307543,27.9167176,13.264,13.364,16.122,13.262,82.258,2.044,49.62,588.584,1910.935,4246.082,509.613,699.439,7366.069,2891.0,642.0,0,0,3533.0,112:45:00,01:25,56:15:00,65:20:00,24:35:00,260:20:00,100.755,0.0,98.8551613,0.4693348,4016400.0,61.28887,11.1205
central progreso,2018-2019,19,373810.0,373192.875,6099.08,42096.15,0.0,26476.15,0.0,15620.0,0.0,13687.435,0.0,114.044,83.649209,96.3439657,95.7962526,27.9124994,13.28,13.537,16.312,13.46,82.511,2.039,49.58,617.125,2127.136,4786.626,567.876,792.04,8273.678,2891.0,642.0,0,0,3533.0,122:15:00,01:30,56:15:00,75:20:00,24:35:00,279:55:00,101.935,0.0,98.9760148,0.4778149,4460000.0,61.289571,11.2613
central progreso,2018-2019,20,402270.0,401643.718,6563.37,45510.1,0.0,28541.8,0.0,16968.3,0.0,15052.07,0.0,115.018,83.6580837,96.3203276,95.8388495,27.9050006,13.279,13.646,16.437,13.578,82.604,2.035,49.58,626.282,2284.165,5200.918,613.78,871.67,8970.533,2891.0,642.0,0,0,3533.0,125:05:00,01:30,56:15:00,133:35:00,24:35:00,341:00:00,102.758,0.0,99.0457427,0.4849305,4815100.0,61.29016,11.3133
central progreso,2018-2019,21,441830.0,441167.588,7197.04,50386.9,0.0,29984.95,0.0,20401.95,0.0,16352.701,0.0,116.081,83.6490862,96.1740561,95.8613418,27.915659,13.289,13.766,16.593,13.721,82.692,2.041,49.56,662.412,2517.269,5754.489,675.607,997.826,9945.191,2891.0,642.0,0,0,3533.0,135:25:00,01:55,56:15:00,140:35:00,24:35:00,358:45:00,103.592,0.0,99.1259665,0.4835276,5326708.0,61.390516,11.4041
central progreso,2018-2019,22,478750.0,478068.044,7875.17,54739.2,0.0,33470.75,0.0,21268.45,0.0,17845.095,0.0,117.057,83.6020506,96.0423582,95.8771324,27.9809354,13.328,13.875,16.723,13.851,82.822,2.044,49.53,681.956,2738.588,6291.474,737.398,1124.798,10892.258,2891.0,642.0,0,0,3533.0,158:15:00,04:20,56:15:00,141:25:00,24:35:00,384:50:00,104.099,0.0,99.1882695,0.4796616,5856008.0,60.792338,11.4337
central progreso,2018-2019,23,512340.0,511646.885,8455.6,59079.2,0.0,34210.75,0.0,24868.45,0.0,19068.409,0.0,117.872,83.5967336,95.9538826,95.880052,28.0263825,13.353,13.964,16.823,13.953,82.942,2.053,49.52,693.115,2947.555,6770.584,794.227,1223.128,11735.494,2891.0,642.0,0,0,3533.0,181:40:00,04:45,56:15:00,141:45:00,35:05:00,419:30:00,104.576,0.0,99.2286123,0.4830659,6286008.0,60.591797,11.5312
central progreso,2018-2019,24,549480.0,548774.21,9105.74,63905.85,0.0,38977.4,0.0,24928.45,0.0,20661.882,0.0,118.864,83.5529388,96.0684538,95.9041802,28.0953986,13.395,14.073,16.905,14.049,83.102,2.052,49.51,705.79,3167.176,7309.126,864.886,1376.858,12718.046,2891.0,642.0,0,0,3533.0,202:50:00,05:00,56:15:00,142:30:00,35:05:00,441:40:00,105.06,0.0,99.2817536,0.4854499,6772508.0,60.344354,11.6302
central progreso,2018-2019,25,585200.0,584484.464,9770.78,68394.7,0.0,43406.25,0.0,24988.45,0.0,22146.781,0.0,119.52,83.4957439,95.967191,95.9134936,28.1580813,13.423,14.142,16.982,14.134,83.231,2.052,49.53,715.536,3381.987,7783.988,935.669,1557.276,13658.92,2891.0,642.0,0,0,3533.0,230:40:00,05:20,56:15:00,142:55:00,35:05:00,470:15:00,105.36,0.0,99.3072998,0.4912201,7224508.0,59.892864,11.6874
central progreso,2018-2019,26,618720.0,617972.652,10347.51,72848.3,0.0,45692.85,0.0,27155.45,0.0,23632.817,0.0,120.116,83.4494184,95.930791,95.9222244,28.2244392,13.467,14.206,17.039,14.205,83.364,2.052,49.49,747.348,3584.199,8257.817,998.485,1706.809,14547.31,2891.0,642.0,0,0,3533.0,264:05:00,05:45,56:15:00,143:45:00,35:05:00,504:55:00,105.485,0.0,99.3353961,0.4974948,7658408.0,59.794095,11.774
central progreso,2018-2019,27,654460.0,653684.537,10981.9,77475.95,0.0,49043.5,0.0,28432.45,0.0,24920.52,0.0,120.877,83.4297775,96.0418528,95.9355677,28.2189653,13.485,14.284,17.085,14.268,83.51,2.057,49.43,775.463,3799.502,8739.955,1067.224,1883.478,15490.159,2891.0,642.0,0,0,3533.0,292:30:00,06:05,56:15:00,144:20:00,35:05:00,534:15:00,105.925,0.0,99.3464406,0.5038918,8099508.0,59.594423,11.8381
central progreso,2018-2019,28,691250.0,690460.102,11599.27,82133.8,0.0,51685.35,0.0,30448.45,0.0,26323.029,0.0,121.434,83.4046875,96.0149416,95.9412631,28.2562144,13.511,14.34,17.128,14.329,83.656,2.06,49.4,789.898,4023.216,9239.667,1139.501,2047.721,16450.105,2891.0,642.0,0,0,3533.0,321:00:00,06:20,56:15:00,144:45:00,35:05:00,563:25:00,106.137,0.0,99.3756909,0.5056839,8587508.0,59.594267,11.8819
central progreso,2018-2019,29,721150.0,720344.375,12121.23,85964.15,0.0,54395.7,0.0,31568.45,0.0,27459.642,0.0,121.72,83.3868417,96.005897,95.9321369,28.2829844,13.519,14.368,17.146,14.357,83.735,2.066,49.42,805.625,4214.843,9635.328,1199.71,2163.57,17213.451,2891.0,642.0,0,0,3533.0,371:05:00,06:35,56:15:00,144:45:00,35:05:00,613:45:00,106.281,0.0,99.3997583,0.505519,9031608.0,59.494787,11.9204
central progreso,2018-2019,30,759230.0,758414.687,12782.72,91348.8,0.0,59079.05,0.0,32269.75,0.0,28943.909,0.0,121.927,83.3945725,95.9294066,95.9104424,28.335615,13.54,14.387,17.159,14.384,83.827,2.076,49.43,815.313,4467.005,10135.936,1257.664,2277.456,18138.061,2891.0,642.0,0,0,3533.0,378:40:00,07:10,56:15:00,150:10:00,35:05:00,627:20:00,106.255,0.0,99.429558,0.506666,9532008.0,59.395027,12.0317
central progreso,2018-2019,31,795830.0,0.0,13418.578,96288.6,0.0,63502.25,0.0,32786.35,0.0,30315.398,0.0,0.0,83.451,0.0,0.0,0.0,13.577,14.4,17.178,0.0,83.893,0.0,49.464,0.0,4711.314,10600.456,1321.078,2331.782,18964.629,0.0,0.0,0,0,0.0,390:00:00,07:10,56:15:00,159:40:00,35:05:00,648:10:00,0.0,0.0,0.0,0.0,0.0,59.308072,12.0991
central progreso,2018-2019,32,803496.15,802124.781,13698.12,97636.35,0.0,64793.3,0.0,32843.05,0.0,30613.439,0.0,122.066,84.0450613,95.7908983,95.879376,28.4556024,13.585,14.393,17.174,14.407,83.888,2.084,49.48,1371.369,4765.468,10286.835,1335.557,2063.898,18451.758,2891.0,642.0,0,0,3533.0,412:40:00,07:10,56:15:00,168:40:00,41:25:00,686:10:00,105.947,0.0,99.459456,0.5082887,10250355.0,58.657403,12.1514
central san miguelito,2018-2019,10,6114.34,0.0,84.515,305.393,0.0,0.0,0.0,305.393,0.0,43.982,0.0,0.0,78.87,0.0,0.0,0.0,13.092,10.866,13.487,0.0,77.163,0.0,49.138,0.0,42.189,67.747,5.381,25.008,140.324,0.0,0.0,0,0,0.0,00:00,00:00,00:00,00:00,00:00,00:00,0.0,0.0,0.0,0.0,0.0,72.34621,4.9947
central san miguelito,2018-2019,11,13372.61,12990.421,175.96,818.27,0.0,0.0,0.0,818.27,0.0,182.97,0.0,0.0,76.542,97.0318509,93.5704053,27.9712337,13.194,11.013,13.771,10.621,77.124,2.531,49.137,382.189,94.697,173.35,15.208,62.234,345.492,0.0,0.0,0,0,0.0,116:49:00,00:30,00:00,00:00,00:00,117:19:00,83.473,0.475,92.555,0.594,167993.0,75.99801,6.1189
central san miguelito,2018-2019,12,31600.66,30627.257,423.1,2429.81,0.0,0.0,0.0,2429.81,0.0,859.111,0.0,0.0,77.051,96.2341356,93.5100193,27.676789,13.049,10.948,13.956,10.638,76.228,2.567,49.107,973.403,224.541,364.399,39.368,165.244,793.671,0.0,0.0,0,0,0.0,156:14:00,00:30,00:00,00:00,00:00,156:45:00,83.902,4.144,86.89,0.545,366885.0,74.688395,7.6891
central san miguelito,2018-2019,13,54030.77,52249.927,718.23,4604.57,0.0,0.0,0.0,4604.57,0.0,1857.904,0.0,0.0,78.906,96.7088883,93.9216842,27.4223873,13.032,11.147,14.067,10.826,76.963,2.471,48.874,1780.842,366.111,606.393,77.611,219.968,1270.202,0.0,0.0,0,0,0.0,166:55:00,00:30,00:00,00:00,00:00,167:25:00,85.537,6.207,90.595,0.522,644071.0,75.22767,8.5221
central san miguelito,2018-2019,14,77554.57,74966.33,1019.82,6754.79,0.0,0.0,0.0,6754.79,0.0,2696.5,0.0,0.0,79.623,96.6130777,94.2019928,26.9614466,12.862,11.287,14.15,11.006,77.782,2.427,48.757,2588.24,507.571,878.617,111.553,285.674,1783.533,0.0,0.0,0,0,0.0,171:50:00,00:30,00:00,08:15,00:00,180:34:00,87.757,6.799,92.713,0.506,947283.0,76.047312,8.7097
