ingenio,zafra,semana,cana_molida_bruta,cana_molida_neta,superficie_cosechada,azucar_total,azucar_refinada,azucar_estandar,azucar_blanca_especial,azucar_mascabado,azucar_pol_menor_99_2,alcohol_96_producido,miel_final_85_brix,karbe_cana_bruta,karbe_cana_neta,eficiencia_fabrica,extraccion_jugo_mezclado,extraccion_pol_pol_cana,bagazo_cana,fibra_cana,pol_cana,brix_jugo_mezclado,pol_jugo_mezclado,pza_aparente_jugo_mezclado,pol_bagazo,humedad_bagazo,materia_extrana,perdidas_bagazo,perdidas_miel_final,perdidas_cachaza,perdidas_indeterminadas,perdidas_totales,petroleo_pruebas,petroleo_molienda,petroleo_liquidacion,petroleo_fabrica_alcohol,petroleo_total,tiempo_perdido_fabrica,tiempo_perdido_personal,tiempo_perdido_festivos,tiempo_perdido_campo,tiempo_perdido_lluvias,tiempo_perdido_total,pol_porcentaje_fibra,cana_cosechada_mecanicamente,cana_quemada,kg_vapor_kg_cana,energia_electrica_ton_cana,rendimiento_campo,rendimiento_fabrica
constancia,2022-2023,12,14073.0,0.0,271.105,498.0,0.0,498.0,0.0,0.0,0.0,0,0.0,0.0,0.0,76.081,0.0,0.0,0.0,12.404,11.998,14.05,0.0,80.538,0.0,50.686,0.0,82.046,255.706,19.561,46.582,403.895,0,0.0,0,0,0.0,00:00,00:00,00:00,00:00,00:00,12:00,0.0,0.0,0.0,0.0,0.0,51.909776,3.5386
constancia,2022-2023,13,47797.0,45688.409,955.95,3253.5,0.0,3253.5,0.0,0.0,0.0,0,1054.349,0.0,0.0,76.233,101.1423311,95.5747546,26.6650836,12.484,11.748,13.93,11.101,79.69,1.949,50.137,2108.59,248.487,758.912,89.78,236.399,1333.58,0,0.0,0,0,0.0,31:10:00,00:00,00:00,00:10,13:25,44:45:00,94.104,6.932,93.559,0.393,1293189.51,49.999476,6.8069
constancia,2022-2023,14,73101.0,69868.003,1530.27,5698.5,0.0,5698.5,0.0,0.0,0.0,0,2237.295,0.0,0.0,76.802,100.4883654,95.6369087,26.3307109,12.404,11.678,14.083,11.114,78.923,1.935,49.852,3232.996,372.485,1119.333,148.132,339.509,1979.463,0,0.0,0,0,0.0,38:50:00,00:00,00:00,49:45:00,25:40:00,114:15:00,94.15,7.735,94.001,0.401,1964739.9,47.770001,7.7953
constancia,2022-2023,15,101161.0,96686.483,2129.72,8127.0,0.0,8127.0,0.0,0.0,0.0,0,3443.425,0.0,0.0,77.186,100.6000336,95.6014857,26.1305889,12.317,11.512,14.092,10.94,77.631,1.937,49.844,4474.516,512.246,1547.159,205.825,390.63,2655.864,0,0.0,0,0,0.0,51:30:00,00:00,00:00,87:00:00,26:00:00,164:30:00,93.461,7.965,100.496,0.408,2706853.908,47.499671,8.0337
constancia,2022-2023,16,140388.0,134087.828,2785.55,11976.0,0.0,11976.0,0.0,0.0,0.0,0,5038.156,0.0,0.0,79.09,100.7115993,95.687208,26.0910256,12.369,11.661,14.197,11.079,78.037,1.927,49.606,6300.17,706.037,2006.577,276.952,432.536,3422.103,0,0.0,0,0,0.0,56:15:00,00:00,00:00,89:30:00,26:00:00,171:45:00,94.275,8.608,97.793,0.409,3724924.666,50.398664,8.5306
constancia,2022-2023,17,178126.0,170176.991,3427.34,15885.0,0.0,15885.0,0.0,0.0,0.0,0,6874.587,0.0,0.0,79.189,100.9145212,95.6978126,26.1390869,12.446,11.88,14.346,11.266,78.53,1.955,49.379,7949.007,910.439,2657.184,340.985,494.43,4403.039,0,0.0,0,0,0.0,63:55:00,00:00,00:00,90:00:00,26:00:00,179:55:00,95.453,8.305,97.062,0.413,4738711.426,51.972083,8.9178
constancia,2022-2023,18,216158.0,206416.034,4096.31,19846.5,0.0,19846.5,0.0,0.0,0.0,0,8372.0,0.0,0.0,79.684,101.0469194,95.6719621,26.2415044,12.493,12.031,14.463,11.391,78.762,1.984,49.342,9741.964,1125.583,3215.651,413.659,527.446,5282.341,0,0.0,0,0,0.0,72:45:00,00:00,00:00,90:35:00,26:00:00,189:20:00,96.301,8.761,94.636,0.416,5737056.488,52.768955,9.1814
constancia,2022-2023,19,253886.0,242338.372,4898.46,24073.5,0.0,24073.5,0.0,0.0,0.0,0,9884.989,0.0,0.0,80.203,101.5542409,95.6802893,26.3100994,12.54,12.216,14.553,11.509,79.085,2.005,49.259,11547.626,1339.732,3749.984,489.275,559.763,6138.753,0,0.0,0,0,0.0,81:15:00,00:00,00:00,90:55:00,26:00:00,198:10:00,97.411,9.173,94.013,0.419,6745616.613,51.829758,9.482
constancia,2022-2023,20,289774.0,276435.612,5519.84,28000.5,0.0,28000.5,0.0,0.0,0.0,0,11672.651,0.0,0.0,80.528,101.6595692,95.6573489,26.3371282,12.559,12.351,14.663,11.622,79.258,2.036,49.192,13338.386,1554.268,4255.79,561.111,596.756,6967.926,0,0.0,0,0,0.0,94:00:00,10:20,00:00,91:00:00,26:00:00,221:20:00,98.345,9.649,93.433,0.42,7711887.176,52.496811,9.6628
constancia,2022-2023,21,315746.0,301064.529,6192.26,30918.0,0.0,30918.0,0.0,0.0,0.0,0,12817.879,0.0,0.0,80.71,101.833119,95.6374549,26.4373015,12.606,12.459,14.75,11.701,79.326,2.056,49.158,14681.469,1716.22,4630.187,616.812,624.399,7587.619,0,0.0,0,0,0.0,152:00:00,10:20,00:00,91:05:00,26:00:00,279:25:00,98.837,10.11,92.832,0.425,8513129.551,50.990429,9.792
constancia,2022-2023,22,349056.0,332769.963,6800.82,34707.0,0.0,34707.0,0.0,0.0,0.0,0,14397.038,0.0,0.0,80.82,102.2377498,95.4742316,26.5911458,12.648,12.576,14.807,11.744,79.311,2.14,49.169,16286.035,1986.678,5096.185,681.174,654.326,8418.364,0,0.0,0,0,0.0,173:25:00,10:20,00:00,91:10:00,26:00:00,300:55:00,99.424,10.237,92.508,0.427,9507338.551,51.325575,9.9431
constancia,2022-2023,23,382864.0,364868.022,7412.21,38484.0,0.0,38484.0,0.0,0.0,0.0,0,16029.606,0.0,0.0,80.982,102.5640959,95.2510148,26.7999279,12.685,12.679,14.873,11.775,79.172,2.246,49.265,17995.975,2305.392,5498.61,744.831,682.063,9230.896,0,0.0,0,0,0.0,188:35:00,10:20,00:00,91:15:00,26:00:00,316:10:00,99.951,10.59,92.045,0.428,10508222.17,51.65315,10.0516
constancia,2022-2023,24,419290.0,399450.757,8152.71,42570.5,0.0,42570.5,0.0,0.0,0.0,0,17827.106,0.0,0.0,80.923,102.7596651,95.0348658,26.9610842,12.718,12.751,14.95,11.792,78.877,2.348,49.299,19839.241,2654.546,6035.058,794.496,714.073,10198.17,0,0.0,0,0,0.0,192:25:00,10:20,00:00,91:25:00,26:00:00,320:10:00,100.258,10.953,91.687,0.428,11524988.17,51.429524,10.1529
constancia,2022-2023,25,453148.0,431495.446,8938.48,46335.5,0.0,46335.5,0.0,0.0,0.0,0,19146.823,0.0,0.0,81.054,102.7734868,94.9698655,27.1346913,12.799,12.791,15.03,11.82,78.642,2.371,49.266,21652.552,2915.663,6463.341,855.787,745.665,10980.453,0,0.0,0,0,0.0,203:20:00,10:20,00:00,91:30:00,33:10:00,338:20:00,99.938,11.448,91.219,0.429,12497900.86,50.696315,10.2252
constancia,2022-2023,26,483745.0,460383.282,9416.83,49758.0,0.0,49758.0,0.0,0.0,0.0,0,20255.586,0.0,0.0,81.157,102.862872,94.9360045,27.2685336,12.865,12.807,15.063,11.82,78.472,2.378,49.239,23361.716,3137.44,6817.39,945.125,773.17,11673.123,0,0.0,0,0,0.0,216:25:00,10:20,00:00,105:10:00,33:10:00,365:05:00,99.553,11.824,90.865,0.43,13397619.73,51.370259,10.2859
constancia,2022-2023,27,511504.0,0.0,10001.5,52857.0,0.0,52857.0,0.0,0.0,0.0,0,21344.693,0.0,0.0,81.097,0.0,0.0,0.0,12.91,12.834,15.095,0.0,78.332,0.0,49.221,0.0,3345.236,7171.286,1023.008,797.946,12337.476,0,0.0,0,0,0.0,00:00,00:00,00:00,00:00,00:00,400:35:00,0.0,0.0,0.0,0.0,0.0,51.142728,10.3336
constancia,2022-2023,28,536019.61,509651.999,10623.59,56119.3,0.0,56119.3,0.0,0.0,0.0,0,22462.636,0.0,0.0,81.155,103.0966013,94.8556246,27.4894911,12.954,12.852,15.121,11.825,78.205,2.405,49.238,26367.611,3544.152,7477.269,1090.149,870.904,12982.474,0,0.0,0,0,0.0,231:55:00,10:20,00:00,140:35:00,33:10:00,416:00:00,99.219,12.289,90.925,0.435,15221736.36,50.4556,10.4696
el carmen,2022-2023,11,9250.0,8924.491,181.0,410.0,410.0,0.0,0.0,0.0,0.0,0,40.0,0.0,0.0,77.099,88.312,90.906,30.277,12.77,10.685,15.018,10.998,73.232,3.209,53.329,325.509,89.876,74.402,18.49,43.567,226.336,292955,206552.0,0,0,499507.0,57:40:00,00:00,00:00,00:55,00:00,58:35:00,83.67,0.0,78.0,0.485,334500.0,51.104972,4.4324
el carmen,2022-2023,12,23710.0,22964.17,363.0,1148.15,1148.15,0.0,0.0,0.0,0.0,0,482.0,0.0,0.0,73.808,91.095,92.186,28.879,12.525,11.01,15.229,11.142,73.162,2.979,52.383,745.83,203.974,302.729,53.738,123.292,683.733,292955,382515.0,0,0,675470.0,127:55:00,00:00,00:00,01:00,00:00,128:55:00,87.902,0.0,89.0,0.485,708500.0,65.316804,4.8424
el carmen,2022-2023,13,42510.0,41194.638,636.0,2519.1,2519.1,0.0,0.0,0.0,0.0,0,1197.0,0.0,0.0,71.885,90.399,92.121,29.714,13.009,11.046,15.043,11.256,74.823,2.929,52.042,1315.362,369.977,570.264,115.054,264.837,1320.132,292955,548566.0,0,0,841521.0,173:40:00,00:00,00:00,02:25,00:00,176:05:00,84.908,0.0,93.0,0.494,1160500.0,66.839622,5.9258
el carmen,2022-2023,14,57665.0,55888.5,857.0,3718.7,3718.7,0.0,0.0,0.0,0.0,0,1767.0,0.0,0.0,71.636,90.153,92.165,29.828,13.252,10.966,15.034,11.21,74.567,2.88,51.464,1776.5,495.418,757.558,157.667,382.896,1793.539,292955,668254.0,0,0,961209.0,198:35:00,00:00,34:00:00,02:25,12:40,247:40:00,82.748,0.05,95.0,0.431,1476500.0,67.287047,6.4487
el carmen,2022-2023,15,73985.0,71724.803,1072.0,5003.7,5003.7,0.0,0.0,0.0,0.0,0,2402.0,0.0,0.0,71.859,90.658,92.215,30.077,13.462,10.971,14.849,11.159,75.151,2.84,51.213,2260.197,631.93,956.072,199.779,496.439,2284.219,292955,846865.0,0,0,1139820.0,215:20:00,00:00,64:00:00,10:05,12:40,302:05:00,81.495,0.02,96.0,0.385,1523500.0,69.015858,6.7631
el carmen,2022-2023,16,93785.0,90890.732,1366.0,6615.05,6615.05,0.0,0.0,0.0,0.0,0,3212.0,0.0,0.0,71.996,91.566,92.338,30.445,13.658,10.972,14.591,11.064,75.831,2.761,51.245,2894.268,788.379,1199.099,252.562,641.489,2881.529,292955,1023984.0,0,0,1316939.0,239:40:00,00:00,64:00:00,16:40,12:40,333:00:00,80.335,1.0,97.0,0.356,2118500.0,68.656661,7.0534
el carmen,2022-2023,17,114185.0,110658.772,1659.0,8214.6,8214.6,0.0,0.0,0.0,0.0,0,3997.0,0.0,0.0,71.796,92.588,92.468,30.885,13.883,11.033,14.429,11.019,76.368,2.691,51.268,3526.228,948.91,1485.058,321.123,798.153,3553.244,292955,1217981.0,0,0,1510936.0,266:10:00,00:00,64:00:00,17:45,12:40,360:35:00,79.475,1.0,97.0,0.345,2719500.0,68.827606,7.1941
el carmen,2022-2023,18,131785.0,127725.966,1940.0,9714.35,9714.35,0.0,0.0,0.0,0.0,0,4657.0,0.0,0.0,71.991,92.441,92.476,31.104,14.015,11.085,14.492,11.089,76.519,2.681,51.188,4059.034,1099.154,1701.84,369.532,921.177,4091.704,292955,1486459.0,0,0,1779414.0,315:40:00,00:00,64:00:00,17:55,12:40,410:15:00,79.097,1.0,98.0,0.341,3363500.0,67.930412,7.3713
el carmen,2022-2023,19,152735.0,148068.313,2219.0,11394.7,11394.7,0.0,0.0,0.0,0.0,0,5512.0,0.0,0.0,71.826,92.27,92.477,31.351,14.132,11.153,14.564,11.178,76.748,2.676,51.183,4666.687,1281.479,1987.45,432.202,1098.165,4799.296,292955,1760615.0,0,0,2053570.0,334:00:00,00:00,64:00:00,19:15,24:50:00,442:05:00,78.919,1.0,98.0,0.336,3856500.0,68.830554,7.4604
el carmen,2022-2023,20,174155.0,168856.607,2503.0,13281.6,13281.6,0.0,0.0,0.0,0.0,0,6464.0,0.0,0.0,71.801,92.552,92.466,30.905,13.921,11.289,14.641,11.278,77.032,2.752,51.13,5298.393,1481.18,2313.463,491.971,1257.399,5544.013,292955,2168666.0,0,0,2461621.0,347:45:00,00:15,64:00:00,19:35,24:50:00,456:25:00,81.091,2.0,98.0,0.336,4417500.0,69.578505,7.6263
el carmen,2022-2023,21,192640.0,186774.802,2762.0,14941.15,14941.15,0.0,0.0,0.0,0.0,0,7264.0,0.0,0.0,71.887,92.329,92.418,30.883,13.938,11.398,14.772,11.409,77.235,2.798,51.0,5865.198,1664.858,2560.793,537.021,1410.125,6172.797,292955,2601800.0,0,0,2894755.0,382:40:00,00:15,64:00:00,19:40,24:50:00,491:25:00,81.779,2.0,98.0,0.335,4956500.0,69.74656,7.7559
el carmen,2022-2023,22,210540.0,204130.401,3025.0,16592.55,16592.55,0.0,0.0,0.0,0.0,0,8074.0,0.0,0.0,71.834,92.152,92.351,30.821,13.937,11.49,14.869,11.515,77.439,2.851,50.851,6409.599,1850.29,2834.936,574.521,1553.785,6813.532,292955,3091207.0,0,0,3384162.0,406:50:00,00:15,64:00:00,19:45,35:40:00,526:30:00,82.438,2.0,98.0,0.336,5451500.0,69.6,7.8809
el carmen,2022-2023,23,227440.0,220525.223,3274.0,18218.9,18218.9,0.0,0.0,0.0,0.0,0,8754.0,0.0,0.0,72.041,91.953,92.14,30.969,13.979,11.542,14.914,11.565,77.545,2.929,50.831,6914.777,2063.4,3021.123,605.889,1648.94,7339.351,292955,3644532.0,0,0,3937487.0,442:45:00,00:15,64:00:00,20:05,35:45:00,562:50:00,82.567,2.0,99.0,0.336,5960500.0,69.46854,8.0104
el carmen,2022-2023,24,243720.0,236309.259,3499.0,19636.85,19636.85,0.0,0.0,0.0,0.0,0,9589.0,0.0,0.0,71.867,92.015,92.096,30.87,13.886,11.605,14.969,11.616,77.597,2.971,50.923,7410.741,2235.507,3307.72,644.603,1769.407,7957.237,292955,4080743.0,0,0,4373698.0,480:15:00,00:35,64:00:00,20:10,35:45:00,600:45:00,83.576,2.0,99.0,0.334,6403500.0,69.654186,8.0571
el carmen,2022-2023,25,259870.0,251968.323,3742.0,21103.5,21103.5,0.0,0.0,0.0,0.0,0,10339.0,0.0,0.0,71.71,91.797,92.014,30.936,13.895,11.631,15.016,11.658,77.641,3.002,50.94,7901.677,2413.679,3581.865,678.971,1876.261,8550.777,292955,4569692.0,0,0,4862647.0,523:50:00,00:35,64:00:00,21:10,35:45:00,645:20:00,83.703,2.0,99.0,0.334,6899500.0,69.446819,8.1207
el carmen,2022-2023,26,276720.0,268280.374,3950.0,22496.1,22496.1,0.0,0.0,0.0,0.0,0,11044.0,0.0,0.0,71.608,91.66,91.955,31.046,13.93,11.648,15.061,11.686,77.589,3.018,50.956,8439.626,2593.132,3810.86,710.922,2036.659,9151.572,292955,4828794.0,0,0,5121749.0,543:30:00,01:25,64:00:00,22:00,64:05:00,695:00:00,83.616,2.0,99.0,0.33,7254500.0,70.055696,8.1295
el carmen,2022-2023,27,295200.0,286219.897,4210.0,24149.05,24149.05,0.0,0.0,0.0,0.0,0,11744.0,0.0,0.0,71.749,91.652,91.907,31.18,13.989,11.691,15.098,11.723,77.649,3.034,50.93,8980.103,2792.934,4028.741,749.505,2178.576,9749.756,292955,5083960.0,0,0,5376915.0,558:50:00,01:30,64:00:00,37:00:00,64:05:00,725:25:00,83.571,2.0,99.0,0.326,7684500.0,70.118764,8.1805
el carmen,2022-2023,28,304320.0,295056.533,4366.0,25054.05,25054.05,0.0,0.0,0.0,0.0,0,12234.0,0.0,0.0,71.627,91.603,91.811,31.334,14.033,11.675,15.069,11.702,77.655,3.051,50.985,9263.467,2909.441,4149.282,776.273,2245.882,10080.878,292955,5478536.0,0,0,5771491.0,635:00:00,01:30,64:00:00,55:20:00,64:05:00,819:55:00,83.197,2.0,99.0,0.327,8003500.0,69.702244,8.2327
el carmen,2022-2023,29,322800.0,312948.37,4598.0,26420.0,26420.0,0.0,0.0,0.0,0.0,0,12874.0,0.0,0.0,71.543,91.416,91.717,31.486,14.101,11.687,15.11,11.726,77.603,3.074,50.95,9851.63,3124.764,4396.49,819.249,2395.176,10735.679,292955,5798091.0,0,0,6091046.0,658:20:00,01:30,64:00:00,55:50:00,82:45:00,862:25:00,82.88,2.0,99.0,0.326,8460500.0,70.204436,8.1846
el carmen,2022-2023,30,337525.0,327208.244,4826.0,27714.8,27714.8,0.0,0.0,0.0,0.0,0,13519.0,0.0,0.0,71.457,91.382,91.606,31.707,14.172,11.7,15.11,11.729,77.621,3.097,51.01,10316.756,3314.863,4625.974,850.16,2480.809,11271.806,292955,6140821.0,0,0,6433776.0,694:20:00,01:30,64:00:00,56:20:00,101:45:00,917:55:00,82.56,2.0,99.0,0.323,8861500.0,69.938872,8.2111
el carmen,2022-2023,31,352095.0,341304.486,5020.0,28633.05,28633.05,0.0,0.0,0.0,0.0,0,14004.0,0.0,0.0,71.272,91.114,91.428,32.033,14.257,11.674,15.099,11.714,77.58,3.124,51.156,10790.514,3523.466,4802.478,879.912,2601.982,11807.839,292955,6628961.0,0,0,6921916.0,738:45:00,01:30,64:00:00,57:25:00,127:10:00,988:50:00,81.877,3.0,99.0,0.321,9210500.0,70.138446,8.1321
el carmen,2022-2023,32,367295.0,356049.422,5346.0,29819.4,29819.4,0.0,0.0,0.0,0.0,0,14694.0,0.0,0.0,70.871,90.819,91.284,32.375,14.36,11.655,15.117,11.715,77.495,3.138,51.29,11245.578,3731.04,5121.877,909.718,2706.964,12469.6,292955,7023300.0,0,0,7316255.0,798:20:00,01:30,64:00:00,65:10:00,127:10:00,1056:10:00,81.165,3.0,99.0,0.32,9540500.0,68.704638,8.1186
el carmen,2022-2023,33,378416.0,366836.037,5599.0,30554.75,30554.75,0.0,0.0,0.0,0.0,0,15204.0,0.0,0.0,70.721,90.553,91.153,32.623,14.422,11.623,15.11,11.7,77.429,3.152,51.411,11579.963,3891.183,5275.892,929.289,2781.358,12877.721,292955,7387772.0,0,0,7680727.0,872:00:00,01:30,64:00:00,65:40:00,146:10:00,1149:20:00,80.592,3.0,99.0,0.319,9881500.0,67.586354,8.0743
el carmen,2022-2023,34,389151.0,0.0,5867.0,31243.85,31243.85,0.0,0.0,0.0,0.0,0,15589.0,0.0,0.0,70.528,0.0,0.0,0.0,14.517,11.589,15.111,0.0,77.278,0.0,51.283,0.0,4029.49,5406.811,960.018,2895.283,13291.602,0,0.0,0,0,0.0,884:20:00,01:30,64:00:00,65:50:00,234:10:00,1249:50:00,0.0,0.0,0.0,0.0,0.0,66.328788,8.0287
el carmen,2022-2023,35,398291.0,0.0,6029.0,32158.85,32158.85,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,00:00,00:00,00:00,00:00,00:00,00:00,0.0,0.0,0.0,0.0,0.0,66.062531,8.0742
el carmen,2022-2023,36,403279.62,390995.742,6204.0,32505.15,32505.15,0.0,0.0,0.0,0.0,0,16794.04707,0.0,0.0,69.7345872,90.397,91.013,32.817,14.577,11.547,15.091,11.626,77.039,3.162,51.148,12283.878,4184.793,5620.142,1017.107,3271.366,14093.408,292955,7571805.0,144217,0,8008977.0,903:05:00,01:30,64:00:00,67:05:00,378:30:00,1414:10:00,79.213,3.0,99.0,0.323,10522500.0,65.003162,8.0602
el higo,2022-2023,6,1829.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.64,13.499,19.02,0.0,82.755,0.0,54.77,0.0,11.596,24.618,2.725,2.945,41.884,0,0.0,0,0,0.0,00:00,00:00,00:00,00:00,00:00,04:50,0.0,0.0,0.0,0.0,0.0,70.346153,0.0
el higo,2022-2023,7,53801.0,50962.001,896.68,4397.7402,0.0,4397.7402,0.0,0.0,0.0,0,851.379256,97.153,102.5652143,82.874356,93.2701623,95.52098,31.29984,14.261891,11.768127,14.929648,12.052118,80.7260694,1.684024,51.973937,2839.029,283.583333,620.593171,105.29124,74.820139,1084.287883,0,0.0,0,0,0.0,28:30:00,01:50,00:00,13:20,00:00,43:40:00,82.5144926,12.277181,80.499574,0.457122,1364310.0,60.000223,8.174
el higo,2022-2023,8,113727.0,107388.66,1895.46,9442.8932,0.0,9442.8932,0.0,0.0,0.0,0,2684.260761,93.273,98.7781994,83.25735,91.2768085,95.53126,29.663656,13.375214,11.243714,14.6134,11.767789,80.5273858,1.693832,52.442928,6338.75,571.423991,1180.107532,232.524731,156.849663,2140.905917,0,0.0,0,0,0.0,31:45:00,01:50,00:00,16:00,30:55:00,80:30:00,84.0638064,14.451732,80.358517,0.467876,2771180.0,59.999683,8.3031
el higo,2022-2023,9,168606.0,158457.947,2810.1,14347.3592,0.0,14347.3592,0.0,0.0,0.0,0,4426.257666,91.216,97.0577064,82.73577,91.4842414,95.600506,28.543554,12.793463,11.008918,14.419977,11.504256,79.7799886,1.696834,52.702388,10148.143,816.620611,1784.889393,352.741254,250.28265,3204.533908,0,0.0,0,0,0.0,35:45:00,01:50,00:00,16:00,74:50:00,128:25:00,86.0511185,15.975953,76.843298,0.466915,4059830.0,60.0,8.5094
el higo,2022-2023,10,217259.0,203796.518,3554.5,18713.8152,0.0,18713.8152,0.0,0.0,0.0,0,6087.648292,89.743,95.6712834,82.709727,91.488986,95.597693,28.128769,12.556422,10.850977,14.299119,11.338286,79.2935984,1.698237,52.873369,13462.882,1037.831672,2223.395596,464.721713,350.184946,4076.133927,0,0.0,0,0,0.0,39:55:00,01:50,00:00,16:00,129:50:00,187:35:00,86.417747,16.619198,74.73591,0.478589,5312220.0,61.122239,8.6135
el higo,2022-2023,11,280156.0,263071.11,4253.35,23892.9952,0.0,23892.9952,0.0,0.0,0.0,0,8095.842946,87.878,93.5851488,82.347221,90.9236154,95.535186,28.005073,12.47105,10.647059,14.173295,11.187069,78.9306156,1.697447,52.975225,17085.22,1331.781421,2883.789915,608.454085,441.511648,5265.537069,0,0.0,0,0,0.0,42:05:00,01:50,00:00,17:20,155:15:00,216:30:00,85.3741986,15.290873,76.2489,0.474667,6801530.0,65.86714,8.5284
el higo,2022-2023,12,351834.0,330477.216,5067.88,30588.8682,0.0,30588.8682,0.0,0.0,0.0,0,10095.36094,88.1,93.7933809,82.511411,91.4050996,95.51706,28.145905,12.4972,10.65945,14.074193,11.138977,79.1446941,1.697784,53.117011,21356.934,1681.262583,3594.065842,757.797518,525.719216,6558.845159,0,0.0,0,0,0.0,50:15:00,01:50,00:00,18:50,155:15:00,226:10:00,85.294706,15.587091,77.423132,0.467649,8396050.0,69.424295,8.6941
el higo,2022-2023,13,410157.0,385200.622,5730.64,36072.5962,0.0,36072.5962,0.0,0.0,0.0,0,11942.04394,89.567,95.3698668,82.699562,91.8173124,95.558309,28.16377,12.476623,10.817545,14.183408,11.258294,79.3765081,1.706028,53.211486,24957.068,1970.730297,4217.790763,875.522303,611.974018,7676.017381,0,0.0,0,0,0.0,08:00,03:20,00:00,19:10,176:30:00,264:55:00,86.7025076,15.81481,77.692004,0.470672,9825360.0,71.572634,8.7948
el higo,2022-2023,14,468753.0,439008.673,6405.82,41479.7922,0.0,41479.7922,0.0,0.0,0.0,0,13648.69469,89.696,95.7732083,82.744447,91.9195,95.563663,28.196768,12.489908,10.830323,14.176301,11.259692,79.4261634,1.703988,53.218613,29744.537,2252.21577,4820.246869,999.262387,688.481146,8760.206172,0,0.0,0,0,0.0,70:10:00,03:50,00:00,30:40:00,203:30:00,308:10:00,86.7125923,17.806242,76.218017,0.472741,11271280.0,73.176111,8.8489
el higo,2022-2023,15,537734.0,503085.992,7227.08,47744.2022,0.0,47744.2022,0.0,0.0,0.0,0,15506.906,89.902,96.0936358,82.81768,92.3324724,95.569805,28.227447,12.51603,10.856022,14.144851,11.236652,79.4398753,1.703813,53.177804,34648.828,2586.193754,5529.606067,1144.099708,770.541137,10030.44067,0,0.0,0,0,0.0,70:30:00,03:50,00:00,55:55:00,203:30:00,333:45:00,86.7369445,19.063599,75.677993,0.469049,12806460.0,74.40543,8.8787
el higo,2022-2023,16,612906.0,573409.17,8216.23,54999.4952,0.0,54999.4952,0.0,0.0,0.0,0,18061.01913,90.262,96.4793105,82.971073,92.812686,95.586391,28.201803,12.507957,10.892714,14.107323,11.218243,79.5207071,1.70472,53.168879,39496.83,2946.617679,6272.827558,1293.676097,855.747413,11368.86875,0,0.0,0,0,0.0,79:10:00,03:50,00:00,57:49:00,203:30:00,344:19:00,87.0862764,19.494009,75.886157,0.463486,14458680.0,74.596986,8.9735
el higo,2022-2023,17,689863.0,644850.486,9381.13,62859.0452,0.0,62859.0452,0.0,0.0,0.0,0,20362.84484,91.529,97.918001,83.124178,93.2273998,95.611729,28.209809,12.509245,11.028441,14.183794,11.310498,79.7424018,1.715566,53.169243,45013.024,3338.646699,7097.722549,1443.718148,959.229461,12839.31686,0,0.0,0,0,0.0,82:00:00,04:30,00:00,59:39:00,203:30:00,349:39:00,88.1623231,20.11784,75.644075,0.458729,16113750.0,73.537303,9.1118
el higo,2022-2023,18,759739.0,709820.489,10545.73,69946.3792,0.0,69946.3792,0.0,0.0,0.0,0,22585.38093,92.215,98.7000699,83.229157,93.6879164,95.620307,28.194452,12.498535,11.099102,14.179948,11.32803,79.8876695,1.724122,53.178512,49918.931,3693.141633,7804.555952,1589.741442,1054.441041,14141.88007,0,0.0,0,0,0.0,90:20:00,04:30,00:00,71:39:00,203:30:00,369:59:00,88.8032237,20.490637,75.369297,0.457689,17644470.0,72.042333,9.2066
el higo,2022-2023,19,826196.0,771732.505,11653.36,76619.4372,0.0,76619.4372,0.0,0.0,0.0,0,24472.85347,93.194,99.7709822,83.379071,93.8413567,95.616995,28.22736,12.519664,11.196338,14.229372,11.408192,80.1735453,1.738512,53.147995,54464.435,4054.442207,8455.782541,1727.477393,1137.272351,15374.97449,0,0.0,0,0,0.0,96:40:00,04:30,00:00,73:39:00,225:00:00,399:49:00,89.4300198,20.728635,75.528914,0.456499,19186360.0,70.897663,9.2737
el higo,2022-2023,20,896803.0,837735.097,12904.21,84237.9612,0.0,84237.9612,0.0,0.0,0.0,0,26689.07885,94.165,100.8044844,83.524664,94.0541181,95.605657,28.290232,12.54629,11.289782,14.256408,11.476021,80.4972823,1.75365,53.144469,59067.913,4449.145223,9139.38514,1868.805319,1223.465235,16680.80092,0,0.0,0,0,0.0,99:15:00,05:30,00:00,82:09:00,237:15:00,424:09:00,89.9850235,21.016087,75.398268,0.455075,20792470.0,69.496931,9.3931
el higo,2022-2023,21,969475.0,905326.123,14299.82,92028.1052,0.0,92028.1052,0.0,0.0,0.0,0,28540.44482,95.208,101.9541726,83.653581,94.3843663,95.624235,28.294887,12.55136,11.396218,14.299668,11.545923,80.7425949,1.762409,53.131689,64149.557,4834.497448,9905.861128,2014.357601,1305.37739,18060.09357,0,0.0,0,0,0.0,110:25:00,05:30,00:00,91:19:00,237:15:00,444:29:00,90.7966786,21.538397,74.885538,0.454389,22390360.0,67.796307,9.4925
