ingenio,zafra,semana,cana_molida_bruta,cana_molida_neta,superficie_cosechada,azucar_total,azucar_refinada,azucar_estandar,azucar_blanca_especial,azucar_mascabado,azucar_pol_menor_99_2,alcohol_96_producido,miel_final_85_brix,karbe_cana_bruta,karbe_cana_neta,eficiencia_fabrica,extraccion_jugo_mezclado,extraccion_pol_pol_cana,bagazo_cana,fibra_cana,pol_cana,brix_jugo_mezclado,pol_jugo_mezclado,pza_aparente_jugo_mezclado,pol_bagazo,humedad_bagazo,materia_extrana,perdidas_bagazo,perdidas_miel_final,perdidas_cachaza,perdidas_indeterminadas,perdidas_totales,petroleo_pruebas,petroleo_molienda,petroleo_liquidacion,petroleo_fabrica_alcohol,petroleo_total,tiempo_perdido_fabrica,tiempo_perdido_personal,tiempo_perdido_festivos,tiempo_perdido_campo,tiempo_perdido_lluvias,tiempo_perdido_total,pol_porcentaje_fibra,cana_cosechada_mecanicamente,cana_quemada,kg_vapor_kg_cana,energia_electrica_ton_cana,rendimiento_campo,rendimiento_fabrica
adolfo lopez mateos,2021-2022,10,55471.0,53661.258,828.174,3858.45,0.0,3858.45,0.0,0.0,0.0,0.0,1098.199,0.0,98.251,77.132,94.901,95.896,32.358,15.329,11.59,14.482,11.711,80.871,1.47,50.191,1809.742,263.861,783.668,159.1,263.547,1470.176,0.0,0.0,0,0,0.0,05:40,02:30,00:00,04:40,03:50,16:40,75.608,0.0,100.0,0.742,1077446.0,66.979885,6.9557
adolfo lopez mateos,2021-2022,11,119011.0,114935.692,1672.452,10146.0,0.0,10146.0,0.0,0.0,0.0,0.0,3385.465,0.0,98.858,78.882,95.226,95.909,31.812,15.213,11.651,14.553,11.735,80.633,1.498,49.808,4075.308,567.22,1606.196,271.777,483.074,2928.267,0.0,0.0,0,0,0.0,32:40:00,05:40,00:00,04:35,02:00,44:55:00,76.586,0.0,100.0,0.647,2252957.0,71.15959,8.5252
adolfo lopez mateos,2021-2022,12,173618.0,167602.508,2421.458,15508.25,0.0,15508.25,0.0,0.0,0.0,0.0,5430.079,0.0,99.007,80.333,95.999,96.028,31.028,14.96,11.665,14.523,11.669,80.348,1.493,49.418,6015.492,804.376,2196.4,383.777,598.749,3983.302,0.0,0.0,0,0,0.0,79:55:00,08:30,00:00,04:40,02:00,95:05:00,77.975,0.0,100.0,0.629,3330159.0,71.699777,8.9323
adolfo lopez mateos,2021-2022,13,236529.0,228373.103,3396.458,21869.7,0.0,21869.7,0.0,0.0,0.0,0.0,7692.919,0.0,99.707,80.968,96.735,95.967,30.487,14.766,11.736,14.497,11.643,80.312,1.552,49.175,8155.897,1119.444,2986.487,498.705,678.682,5283.318,0.0,0.0,0,0,0.0,109:15:00,09:05,00:00,04:45,02:00,125:04:00,79.48,0.0,100.0,0.614,4500676.0,69.639901,9.246
adolfo lopez mateos,2021-2022,14,296479.0,286353.204,4140.78,28231.8,0.0,28231.8,0.0,0.0,0.0,0.0,9871.382,0.0,100.893,81.432,97.211,95.952,30.104,14.604,11.852,14.535,11.698,80.484,1.594,49.071,10125.796,1422.417,3778.426,584.763,738.952,6524.558,0.0,0.0,0,0,0.0,128:55:00,10:45,00:00,19:55,02:00,161:34:00,81.156,0.0,100.0,0.607,5638535.0,71.599795,9.5223
adolfo lopez mateos,2021-2022,15,366230.0,353678.877,5072.451,35870.3,0.0,35870.3,0.0,0.0,0.0,0.0,11936.945,0.0,102.277,82.452,97.781,96.018,29.668,14.44,11.979,14.571,11.763,80.729,1.608,48.901,12551.123,1746.842,4490.539,661.934,798.76,7698.075,0.0,0.0,0,0,0.0,134:50:00,11:55,00:00,31:50:00,02:00,180:34:00,82.957,0.0,100.0,0.595,6857371.0,72.19981,9.7944
adolfo lopez mateos,2021-2022,16,421877.0,407582.188,5775.977,40436.05,2950.75,37485.3,0.0,0.0,0.0,0.0,14032.892,0.0,102.515,82.161,97.857,96.093,29.624,14.432,12.009,14.603,11.793,80.754,1.584,48.857,14294.812,1979.217,5448.009,762.845,847.908,9037.979,0.0,0.0,0,0,0.0,150:00:00,11:55,00:00,36:05:00,26:30:00,224:29:00,83.211,0.0,100.0,0.595,7837280.0,73.039937,9.5847
adolfo lopez mateos,2021-2022,17,487903.0,471260.397,6875.755,46824.1,9338.8,37485.3,0.0,0.0,0.0,0.0,16482.139,0.0,102.966,82.027,97.709,96.129,29.674,14.475,12.058,14.68,11.863,80.812,1.573,48.779,16642.603,2277.564,6501.445,893.333,901.443,10573.785,0.0,0.0,0,0,0.0,167:30:00,16:35,00:00,36:10:00,26:30:00,246:44:00,83.302,0.0,100.0,0.593,9145900.0,70.959916,9.597
adolfo lopez mateos,2021-2022,18,554432.0,535533.837,7840.928,54165.1,16679.8,37485.3,0.0,0.0,0.0,0.0,18857.171,0.0,103.408,82.178,97.631,96.168,29.596,14.435,12.097,14.723,11.915,80.929,1.566,48.776,18898.163,2570.309,7410.057,1011.766,960.463,11952.595,0.0,0.0,0,0,0.0,180:05:00,17:50,00:00,38:10:00,30:45:00,266:49:00,83.803,0.0,100.0,0.592,10477437.0,70.709997,9.7694
adolfo lopez mateos,2021-2022,19,611511.0,590625.798,8667.778,59522.55,22037.25,37485.3,0.0,0.0,0.0,0.0,20780.262,0.0,103.311,82.186,97.457,96.147,29.752,14.483,12.093,14.751,11.931,80.879,1.566,48.861,20885.202,2849.487,8195.555,1116.781,1011.597,13173.42,0.0,0.0,0,0,0.0,210:20:00,19:10,00:00,43:55:00,34:25:00,307:50:00,83.498,0.0,100.0,0.593,11719127.0,70.549914,9.7336
adolfo lopez mateos,2021-2022,20,678045.0,654723.214,9624.491,66780.8,29295.5,37485.3,0.0,0.0,0.0,0.0,23208.467,0.0,103.489,82.402,97.209,96.144,29.95,14.553,12.112,14.8,11.979,80.939,1.559,48.951,23321.786,3166.887,8993.23,1219.274,1072.751,14452.142,0.0,0.0,0,0,0.0,225:55:00,24:10:00,00:00,44:20:00,34:25:00,328:50:00,83.227,0.0,100.0,0.593,13028430.0,70.449959,9.849
adolfo lopez mateos,2021-2022,21,740804.0,715181.899,10590.481,73714.4,36229.1,37485.3,0.0,0.0,0.0,0.0,25390.144,0.0,103.789,82.74,97.1,96.153,30.051,14.582,12.145,14.854,12.026,80.966,1.555,49.019,25622.101,3461.028,9624.86,1314.199,1128.768,15528.855,0.0,0.0,0,0,0.0,248:20:00,24:60,00:00,44:35:00,34:25:00,352:20:00,83.288,0.0,100.0,0.595,14296397.0,69.949986,9.9505
adolfo lopez mateos,2021-2022,22,810706.0,782656.809,11626.373,81117.6,43632.3,37485.3,0.0,0.0,0.0,0.0,27742.359,0.0,104.515,82.864,96.956,96.119,30.154,14.635,12.223,14.941,12.118,81.104,1.573,48.982,28049.191,3846.016,10525.237,1421.431,1188.39,16981.074,0.0,0.0,0,0,0.0,263:15:00,26:25:00,00:00,44:35:00,34:25:00,368:40:00,83.519,0.0,100.0,0.594,15624523.0,69.729914,10.0057
adolfo lopez mateos,2021-2022,23,879338.0,848788.668,12659.64,88809.0,51323.7,37485.3,0.0,0.0,0.0,0.0,30309.387,0.0,105.03,82.862,96.784,96.074,30.309,14.708,12.283,15.023,12.193,81.163,1.591,48.964,30549.332,4240.817,11487.632,1533.981,1247.825,18510.255,0.0,0.0,0,0,0.0,276:50:00,32:10:00,00:00,46:55:00,36:55:00,392:50:00,83.512,0.0,100.0,0.594,16906645.0,69.459953,10.0995
adolfo lopez mateos,2021-2022,24,941939.0,909133.072,13620.867,96305.15,58819.85,37485.3,0.0,0.0,0.0,0.0,32797.896,0.0,105.672,83.006,96.777,96.058,30.409,14.764,12.355,15.094,12.263,81.247,1.602,48.917,32805.928,4587.301,12253.969,1631.438,1303.651,19776.359,0.0,0.0,0,0,0.0,309:30:00,36:55:00,00:00,46:60,36:55:00,430:20:00,83.683,0.0,100.0,0.594,18106625.0,69.154114,10.2241
adolfo lopez mateos,2021-2022,25,1004966.0,970006.393,14587.983,102776.05,65290.75,37485.3,0.0,0.0,0.0,0.0,35160.556,0.0,106.386,82.934,96.94,96.075,30.388,14.76,12.438,15.171,12.327,81.255,1.606,48.88,34959.607,4905.579,13327.135,1736.839,1361.792,21331.345,0.0,0.0,0,0,0.0,340:45:00,45:25:00,00:00,46:60,36:55:00,470:05:00,84.268,0.0,100.0,0.593,19268301.0,68.889989,10.2268
adolfo lopez mateos,2021-2022,26,1067049.0,1029861.624,15627.551,109820.85,72335.55,37485.3,0.0,0.0,0.0,0.0,37743.162,0.0,107.047,82.934,97.008,96.067,30.369,14.747,12.511,15.243,12.39,81.283,1.62,48.88,37187.376,5250.413,14281.44,1833.567,1417.437,22782.857,0.0,0.0,0,0,0.0,346:60,50:55:00,00:00,60:30:00,52:30:00,510:55:00,84.838,0.0,100.0,0.594,20527245.0,68.279988,10.292
adolfo lopez mateos,2021-2022,27,1136591.0,1096902.505,16746.601,117879.25,80393.95,37485.3,0.0,0.0,0.0,0.0,40541.681,0.0,107.768,82.901,96.995,96.017,30.42,14.757,12.592,15.328,12.465,81.321,1.649,48.897,39688.495,5700.308,15349.349,1941.594,1479.441,24470.692,0.0,0.0,0,0,0.0,359:05:00,61:10:00,00:00,60:40:00,52:30:00,533:26:00,85.329,0.0,100.0,0.592,21850202.0,67.869951,10.3712
adolfo lopez mateos,2021-2022,28,1201231.0,1159267.141,17851.556,125427.4,87942.1,37485.3,0.0,0.0,0.0,0.0,43703.435,0.0,108.528,82.896,97.01,95.965,30.468,14.765,12.679,15.419,12.543,81.349,1.679,48.912,41963.859,6145.762,16336.405,2029.09,1539.528,26050.785,0.0,0.0,0,0,0.0,384:20:00,67:05:00,00:00,60:40:00,52:30:00,564:37:00,85.872,0.0,100.0,0.593,23055580.0,67.289988,10.4415
adolfo lopez mateos,2021-2022,29,1264684.0,1220625.218,18861.81,133260.65,95775.35,37485.3,0.0,0.0,0.0,0.0,46634.076,0.0,109.44,82.895,97.003,95.911,30.524,14.767,12.783,15.528,12.639,81.396,1.712,48.953,44058.782,6610.271,17330.971,2114.874,1598.067,27654.183,0.0,0.0,0,0,0.0,413:25:00,70:45:00,00:00,60:40:00,52:30:00,597:22:00,86.565,0.0,100.0,0.594,24317104.0,67.04998,10.537
adolfo lopez mateos,2021-2022,30,1296836.0,1251692.837,19477.862,137222.6,96788.0,40434.6,0.0,0.0,0.0,0.0,48452.584,0.0,109.786,82.8,97.031,95.899,30.584,14.787,12.829,15.585,12.68,81.357,1.72,48.969,45143.163,6823.435,17994.401,2159.425,1639.854,28617.115,0.0,0.0,0,0,0.0,488:10:00,72:45:00,00:00,79:55:00,52:30:00,693:22:00,86.759,0.0,100.0,0.596,25177992.0,66.579997,10.5813
adolfo lopez mateos,2021-2022,31,1358189.0,1310979.207,20719.907,144403.05,96788.0,47615.05,0.0,0.0,0.0,0.0,51556.286,0.0,110.257,82.652,97.079,95.876,30.718,14.842,12.894,15.662,12.734,81.308,1.731,48.978,47209.793,7221.669,19184.411,2262.505,1712.678,30381.263,0.0,0.0,0,0,0.0,496:05:00,73:40:00,00:00,79:60,75:25:00,725:13:00,86.875,0.0,100.0,0.595,26393687.0,65.549956,10.632
adolfo lopez mateos,2021-2022,32,1414370.0,1365276.018,21669.452,150739.9,96788.0,53951.9,0.0,0.0,0.0,0.0,54315.025,0.0,110.431,82.548,97.083,95.863,30.847,14.896,12.925,15.708,12.762,81.25,1.733,48.993,49093.982,7562.374,20202.432,2356.528,1781.861,31903.195,0.0,0.0,0,0,0.0,508:55:00,76:55:00,00:00,109:10:00,75:25:00,770:28:00,86.768,0.0,100.0,0.596,27588467.0,65.270224,10.6577
adolfo lopez mateos,2021-2022,33,1466735.0,1415846.325,22579.052,156094.1,96788.0,59306.1,0.0,0.0,0.0,0.0,56679.138,0.0,110.474,82.425,97.057,95.837,30.974,14.941,12.94,15.739,12.777,81.185,1.739,49.035,50888.675,7902.034,21165.557,2437.182,1852.424,33357.197,0.0,0.0,0,0,0.0,520:20:00,79:40:00,00:00,143:30:00,75:25:00,818:58:00,86.607,0.0,100.0,0.596,28733613.0,64.95999,10.6422
adolfo lopez mateos,2021-2022,34,1523382.0,0.0,23125.7,162056.75,96788.0,65268.75,0.0,0.0,0.0,0.0,60000.967,0.0,0.0,82.212,0.0,0.0,0.0,14.973,12.959,0.0,0.0,0.0,0.0,0.0,0.0,8271.964,22378.482,2513.58,1934.695,35098.721,0.0,0.0,0,0,0.0,538:43:00,83:24:00,00:00,161:38:00,75:26:00,859:19:00,0.0,0.0,0.0,0.0,0.0,65.873984,10.6379
adolfo lopez mateos,2021-2022,35,1541843.647,1488425.748,23832.28,164544.95,96788.0,67756.95,0.0,0.0,0.0,0.0,61552.118,0.0,110.54,82.115,97.03,95.79,31.116,14.989,12.964,15.789,12.799,81.058,1.754,49.073,53417.899,8415.011,22804.475,2556.112,1973.712,35749.31,0.0,0.0,0,0,0.0,542:45:00,83:60,00:00,161:40:00,75:25:00,863:54:00,86.49,0.0,100.0,0.599,30508165.0,64.695599,10.6719
alianza popular,2021-2022,8,6000.0,5880.0,141.07,262.95,0.0,262.95,0.0,0.0,0.0,0.0,28.504,0.0,126.097,75.713,99.73,95.32,27.925,12.7,14.282,15.772,13.65,86.546,2.395,50.0,120.0,40.128,98.985,6.786,62.22,208.119,0.0,0.0,0,0,0.0,00:00,00:00,00:00,00:00,00:00,00:00,112.455,0.0,100.0,1.33,234128.8,42.532076,4.3825
alianza popular,2021-2022,9,39400.0,38531.337,516.54,3762.7,0.0,3762.7,0.0,0.0,0.0,0.0,1239.428,0.0,121.636,76.064,100.84,95.83,27.002,12.224,13.817,15.423,13.131,85.139,2.132,51.47,868.663,226.796,683.101,74.377,318.768,1303.042,0.0,0.0,0,0,0.0,06:55,00:00,00:00,02:00,43:00:00,51:55:00,112.958,0.0,100.0,0.71,799044.8,76.276764,9.55
alianza popular,2021-2022,10,85520.0,83220.329,1085.4,8612.55,0.0,8612.55,0.0,0.0,0.0,0.0,2441.76,0.0,118.559,79.548,100.55,96.16,26.032,12.291,13.467,15.263,12.88,84.387,1.985,49.866,2299.671,441.846,1258.164,142.309,513.219,2355.538,0.0,0.0,0,0,0.0,22:47,00:00,00:00,06:08,43:00:00,71:55:00,109.533,6.52,93.48,0.62,1718726.46,78.791229,10.0708
alianza popular,2021-2022,11,128995.0,125174.226,1706.73,13499.45,0.0,13499.45,0.0,0.0,0.0,0.0,4047.165,0.0,119.064,81.216,101.05,96.3,25.659,12.342,13.49,15.23,12.855,84.406,1.948,49.099,3820.774,644.64,1750.826,199.1,673.962,3268.528,0.0,0.0,0,0,0.0,28:15:00,00:00,00:00,23:20,43:00:00,94:35:00,109.276,9.31,90.69,0.61,2441889.92,75.580203,10.465
alianza popular,2021-2022,12,179605.0,173919.532,2474.57,19624.35,0.0,19624.35,0.0,0.0,0.0,0.0,5900.339,0.0,120.374,82.098,101.27,96.39,25.528,12.459,13.606,15.312,12.951,84.581,1.925,48.464,5685.468,882.619,2362.195,241.995,888.163,4374.972,0.0,0.0,0,0,0.0,34:45:00,00:00,00:00,23:20,43:00:00,101:05:00,109.177,11.39,88.61,0.59,3348118.92,72.580286,10.9263
alianza popular,2021-2022,13,231415.0,223966.991,3301.81,25851.1,0.0,25851.1,0.0,0.0,0.0,0.0,7837.0,0.0,121.269,83.024,101.86,96.53,25.215,12.35,13.674,15.287,12.959,84.771,1.883,48.371,7448.009,1098.712,2941.704,279.751,1051.745,5371.912,0.0,0.0,0,0,0.0,38:20:00,00:00,00:00,23:20,43:00:00,104:40:00,110.698,11.91,88.09,0.58,4265713.92,70.087315,11.1708
alianza popular,2021-2022,14,274505.0,265438.156,3899.38,31679.1,0.0,31679.1,0.0,0.0,0.0,0.0,9355.296,0.0,122.387,83.732,102.22,96.55,25.201,12.374,13.775,15.315,13.011,84.956,1.886,48.268,9066.844,1304.791,3350.779,309.013,1187.008,6151.591,0.0,0.0,0,0,0.0,41:05:00,00:40,00:00,44:20:00,43:00:00,129:05:00,111.307,12.22,87.78,0.58,5113318.92,70.397088,11.5404
alianza popular,2021-2022,15,320980.0,309897.478,4602.04,37162.95,0.0,37162.95,0.0,0.0,0.0,0.0,10809.689,0.0,123.783,84.196,102.21,96.59,24.964,12.407,13.897,15.423,13.133,85.152,1.899,47.68,11082.522,1521.53,3844.954,334.191,1349.076,7049.751,0.0,0.0,0,0,0.0,46:10:00,04:45,00:00,61:20:00,43:00:00,155:15:00,111.988,13.51,86.49,0.58,5982509.6,69.747329,11.5779
alianza popular,2021-2022,16,364910.0,352175.157,5165.94,42617.6,0.0,42617.6,0.0,0.0,0.0,0.0,12334.307,0.0,124.486,84.507,102.03,96.62,24.841,12.432,13.971,15.532,13.23,85.179,1.904,47.333,12734.843,1725.687,4310.533,366.508,1496.04,7898.768,0.0,0.0,0,0,0.0,49:00:00,04:45,00:00,61:20:00,71:55:00,187:00:00,112.35,13.84,86.16,0.57,6797936.8,70.637676,11.6789
alianza popular,2021-2022,17,418640.0,403692.008,5863.94,49625.35,0.0,49625.35,0.0,0.0,0.0,0.0,14126.248,0.0,125.778,84.737,101.94,96.65,24.721,12.456,14.089,15.644,13.358,85.387,1.909,47.0,14947.992,1975.594,4946.969,404.867,1675.204,9002.634,0.0,0.0,0,0,0.0,51:25:00,04:45,00:00,61:20:00,71:55:00,189:25:00,113.08,14.02,85.98,0.57,7767796.8,71.392272,11.8539
alianza popular,2021-2022,18,467595.0,450770.782,6711.12,56048.05,0.0,56048.05,0.0,0.0,0.0,0.0,15992.233,0.0,126.552,84.843,101.82,96.67,24.573,12.418,14.153,15.704,13.438,85.571,1.919,46.852,16824.218,2204.935,5545.523,437.415,1843.082,10030.955,0.0,0.0,0,0,0.0,68:13:00,05:07,00:00,61:20:00,79:55:00,214:35:00,113.941,14.51,85.49,0.57,8667296.8,69.674659,11.9864
alianza popular,2021-2022,19,518185.0,499459.538,7481.36,62281.0,0.0,62281.0,0.0,0.0,0.0,0.0,17442.255,0.0,127.389,84.853,101.99,96.72,24.442,12.396,14.23,15.744,13.495,85.715,1.911,46.687,18725.462,2420.611,6215.112,477.627,2056.29,11169.64,0.0,0.0,0,0,0.0,81:53:00,05:07,00:00,61:20:00,79:55:00,228:15:00,114.768,14.5,85.5,0.57,9596766.8,69.263476,12.019
alianza popular,2021-2022,20,571260.0,550581.499,8134.43,69292.75,0.0,69292.75,0.0,0.0,0.0,0.0,19156.478,0.0,128.333,85.039,102.14,96.75,24.321,12.365,14.318,15.794,13.563,85.874,1.911,46.574,20678.501,2654.953,6834.254,524.054,2223.97,12237.231,0.0,0.0,0,0,0.0,88:28:00,05:07,00:00,61:20:00,79:55:00,234:50:00,115.754,14.49,85.51,0.56,10574786.8,70.227416,12.1298
alianza popular,2021-2022,21,621425.0,597644.873,9013.26,75851.55,0.0,75851.55,0.0,0.0,0.0,0.0,20699.283,0.0,129.146,85.213,102.14,96.78,24.303,12.393,14.369,15.828,13.614,86.012,1.905,46.436,23780.127,2877.387,7362.745,568.741,2395.132,13204.005,0.0,0.0,0,0,0.0,89:44:00,05:46,00:00,66:45:00,91:05:00,253:20:00,115.907,14.24,85.76,0.56,11530736.8,68.945642,12.206
alianza popular,2021-2022,22,665865.0,640604.936,9694.69,81872.25,0.0,81872.25,0.0,0.0,0.0,0.0,22263.659,0.0,129.967,85.312,102.22,96.78,24.325,12.424,14.459,15.896,13.69,86.122,1.913,46.348,25260.064,3098.253,7873.792,613.075,2556.334,14141.454,0.0,0.0,0,0,0.0,113:39:00,05:51,00:00,66:45:00,102:30:00,288:45:00,116.347,14.17,85.83,0.56,12405806.8,68.683475,12.2956
alianza popular,2021-2022,23,716580.0,689339.883,10556.45,88615.05,0.0,88615.05,0.0,0.0,0.0,0.0,23935.165,0.0,130.913,85.248,102.35,96.76,24.455,12.492,14.56,15.961,13.765,86.241,1.931,46.319,27240.117,3384.103,8545.899,661.598,2800.707,15392.307,0.0,0.0,0,0,0.0,116:54:00,05:51,00:00,66:45:00,109:15:00,298:45:00,116.538,14.11,85.89,0.55,13360446.8,67.880774,12.3663
alianza popular,2021-2022,24,765360.0,736282.623,11528.64,95520.1,0.0,95520.1,0.0,0.0,0.0,0.0,25538.3,0.0,131.8,85.316,102.55,96.74,24.595,12.543,14.655,16.012,13.826,86.348,1.94,46.384,29077.377,3652.596,9109.529,701.773,3006.392,16470.29,0.0,0.0,0,0,0.0,126:19:00,06:01,00:00,69:50:00,109:15:00,311:25:00,116.79,14.34,85.66,0.55,14324316.8,66.387709,12.4804
alianza popular,2021-2022,25,812855.0,782037.402,12357.36,102193.55,0.0,102193.55,0.0,0.0,0.0,0.0,27107.97,0.0,132.71,85.362,102.79,96.74,24.67,12.571,14.753,16.064,13.884,86.429,1.951,46.401,30817.598,3912.738,9713.003,742.584,3185.05,17553.375,0.0,0.0,0,0,0.0,145:09:00,06:01,00:00,69:50:00,109:15:00,330:15:00,117.324,14.3,85.7,0.55,15255186.0,65.779017,12.5721
alianza popular,2021-2022,26,862245.0,829595.639,13178.15,109396.1,0.0,109396.1,0.0,0.0,0.0,0.0,28917.322,0.0,133.619,85.449,102.98,96.74,24.72,12.581,14.849,16.123,13.949,86.516,1.961,46.436,32649.361,4180.189,10297.204,787.321,3366.076,18630.79,0.0,0.0,0,0,0.0,157:44:00,06:01,00:00,69:50:00,109:15:00,342:50:00,117.995,14.48,85.52,0.55,16254426.0,65.429897,12.6873
alianza popular,2021-2022,27,906240.0,871857.197,14047.93,115592.6,0.0,115592.6,0.0,0.0,0.0,0.0,30551.937,0.0,134.39,85.509,103.03,96.71,24.854,12.61,14.933,16.196,14.018,86.552,1.976,46.563,34382.803,4449.701,10806.423,822.689,3531.459,19610.272,0.0,0.0,0,0,0.0,187:54:00,06:01,00:00,69:50:00,109:15:00,373:00:00,118.371,14.6,85.4,0.54,17120057.6,64.510572,12.7551
alianza popular,2021-2022,28,953415.0,916202.82,14880.28,122233.15,0.0,122233.15,0.0,0.0,0.0,0.0,32483.604,0.0,135.235,85.431,103.15,96.69,25.01,12.643,15.017,16.271,14.076,86.51,1.99,46.705,37212.18,4744.732,11450.298,862.083,3802.527,20859.64,0.0,0.0,0,0,0.0,200:34:00,06:01,00:00,69:50:00,109:15:00,385:40:00,118.712,14.64,85.36,0.54,18097472.6,64.072383,12.8205
alianza popular,2021-2022,29,1000280.0,961076.864,15675.84,128657.85,0.0,128657.85,0.0,0.0,0.0,0.0,34903.977,0.0,135.713,85.368,103.19,96.66,25.146,12.671,15.076,16.337,14.123,86.448,2.0,46.837,39203.136,5030.058,12114.827,901.573,4018.961,22065.419,0.0,0.0,0,0,0.0,207:59:00,06:01,00:00,85:00:00,109:15:00,408:15:00,118.934,14.87,85.13,0.54,19070702.6,63.810296,12.8621
alianza popular,2021-2022,30,1042680.0,1001629.347,16500.79,134172.8,0.0,134172.8,0.0,0.0,0.0,0.0,36770.691,0.0,135.93,85.22,103.24,96.64,25.288,12.691,15.111,16.388,14.144,86.307,2.009,46.998,41050.653,5297.844,12785.914,941.268,4262.32,23287.346,0.0,0.0,0,0,0.0,220:24:00,06:01,00:00,105:20:00,109:15:00,441:00:00,119.009,15.16,84.84,0.54,19944833.8,63.189701,12.868
alianza popular,2021-2022,31,1086490.0,1044099.595,17324.61,139746.6,0.0,139746.6,0.0,0.0,0.0,0.0,38868.231,0.0,136.02,85.043,103.3,96.61,25.426,12.716,15.137,16.421,14.158,86.219,2.016,47.138,42390.405,5569.525,13475.908,1009.376,4544.407,24599.216,0.0,0.0,0,0,0.0,224:49:00,06:56,00:00,105:20:00,133:55:00,471:00:00,118.975,14.94,85.06,0.54,20903834.8,62.713677,12.8622
alianza popular,2021-2022,32,1132455.0,1088143.825,18208.91,145394.0,0.0,145394.0,0.0,0.0,0.0,0.0,41046.014,0.0,135.945,84.799,103.38,96.57,25.601,12.746,15.139,16.423,14.142,86.111,2.026,47.317,44311.175,5874.775,14290.408,1067.559,4827.596,26060.338,0.0,0.0,0,0,0.0,229:16:00,11:59,00:00,107:00:00,144:45:00,493:00:00,118.698,15.22,84.78,0.54,21898134.8,62.192355,12.8388
alianza popular,2021-2022,33,1175220.0,1128984.022,19131.09,150496.85,0.0,150496.85,0.0,0.0,0.0,0.0,42750.772,0.0,135.852,84.671,103.34,96.52,25.77,12.771,15.135,16.432,14.137,86.033,2.042,47.509,46235.978,6184.208,14916.607,1108.876,5054.445,27264.136,0.0,0.0,0,0,0.0,245:01:00,13:39,00:00,117:30:00,146:45:00,522:55:00,118.431,15.66,84.34,0.54,22844354.8,61.42985,12.8058
alianza popular,2021-2022,34,1218960.0,1170653.412,20000.56,156071.3,0.0,156071.3,0.0,0.0,0.0,0.0,45211.63,0.0,135.859,84.486,103.29,96.47,25.982,12.81,15.142,16.454,14.143,85.955,2.055,47.717,48306.588,6509.927,15623.101,1146.282,5354.773,28634.083,0.0,0.0,0,0,0.0,247:24:00,13:56,00:00,136:00:00,146:45:00,544:00:00,118.091,15.79,84.21,0.54,23817834.0,60.946293,12.8036
alianza popular,2021-2022,35,1262000.0,1211877.414,20855.95,161090.95,0.0,161090.95,0.0,0.0,0.0,0.0,47409.17,0.0,135.645,84.272,103.28,96.44,26.17,12.861,15.133,16.463,14.13,85.829,2.061,47.848,50122.586,6806.153,16381.59,1180.298,5667.762,30035.803,0.0,0.0,0,0,0.0,262:19:00,13:56,00:00,149:25:00,146:45:00,572:19:00,117.553,15.92,84.08,0.54,24754324.0,60.51031,12.7647
alianza popular,2021-2022,36,1304275.0,1252722.938,21838.38,166227.55,0.0,166227.55,0.0,0.0,0.0,0.0,49521.322,0.0,135.36,84.121,103.3,96.39,26.397,12.927,15.123,16.468,14.112,85.693,2.069,47.984,51552.062,7122.487,17050.914,1215.843,5932.16,31321.404,0.0,0.0,0,0,0.0,263:23:00,15:57,00:00,170:55:00,146:45:00,597:00:00,116.847,15.82,84.18,0.54,25720834.0,59.723981,12.7448
alianza popular,2021-2022,37,1314399.93,1262598.758,22134.52,167815.8,0.0,167815.8,0.0,0.0,0.0,0.0,50987.09,0.0,135.226,84.08,103.3,96.38,26.455,12.944,15.116,16.467,14.103,85.644,2.071,48.016,51801.172,7199.755,16666.024,1225.162,6539.835,31630.776,0.0,0.0,0,0,0.0,269:03:00,16:12,00:00,192:30:00,146:45:00,624:30:00,116.655,15.72,84.28,0.54,26139605.0,59.382355,12.7674
atencingo,2021-2022,8,41611.64,41611.64,353.227,3528.0,0.0,3528.0,0.0,0.0,0.0,0.0,858.310721,121.964,121.964,83.050178,95.3910829,96.416897,27.580172,12.894299,14.257959,16.992062,14.411286,84.8118727,1.852335,50.786184,624.161,212.584425,566.864219,25.1096,201.069686,1005.62793,0.0,0.0,0,0,0.0,06:35,01:20,00:00,18:55,00:00,26:50:00,110.5756815,0.0,100.0,0.482437,871800.0,117.804244,8.4783
atencingo,2021-2022,9,108276.53,106652.392,826.817,11401.0,0.0,11401.0,0.0,0.0,0.0,0.0,3381.27978,119.729,121.5522729,83.537776,95.6159474,96.34085,27.250212,12.867233,14.027688,16.743536,14.134037,84.414887,1.883633,50.248987,1624.138,555.777028,1451.42598,61.7966,431.39719,2500.396798,0.0,0.0,0,0,0.0,08:55,01:20,00:00,20:10,00:00,30:25:00,109.0186833,0.0,100.0,0.477306,2121200.0,130.955858,10.5295
atencingo,2021-2022,10,168538.76,166010.731,1251.683,18441.0,0.0,18441.0,0.0,0.0,0.0,0.0,5590.299074,119.73,121.5532611,84.126,95.8062638,96.489903,27.009576,12.821464,14.037376,16.780272,14.137542,84.2509704,1.824263,50.048603,2528.029,830.433594,2272.365197,94.4126,558.326122,3755.537513,0.0,0.0,0,0,0.0,28:20:00,01:20,00:00,21:20,00:00,51:00:00,109.48341,0.0,100.0,0.481705,3279800.0,134.649715,10.9416
